"county_fips","per_highCh","pred_outcome"
"12103",41.8,40.5208330434007
"12105",40.1,39.2404193317584
"12107",42,43.4947414576236
"12109",38.2,35.8668501314566
"12111",40.3,40.7307636856892
"12113",37.1,37.1883882050567
"12115",44.2,45.7085748091183
"12117",35.5,33.9411772086064
"12119",51.4,56.6692261478614
"12121",41.2,41.7297128926118
"12123",40.8,41.4286577331829
"12125",39.7,39.5600347243108
"12127",40.6,41.2751271303502
"12129",38.6,37.9151389883544
"12131",40.1,38.862520127466
"12133",41.4,40.6206003794761
"13001",41.7,41.3078858924807
"13003",39.5,39.6419408117968
"13005",39.7,40.6482895009383
"13007",43.9,44.8664520028124
"13009",37.5,38.0886866032217
"13011",39.6,40.0310293480746
"13013",37.1,37.4282063336462
"13015",36.2,38.2562755186585
"13017",41,40.8820402943406
"13019",39.7,41.3079080899391
"13021",37.7,37.8206782210492
"13023",39.5,39.5552241224115
"13025",41,41.5411556498337
"13027",42.8,42.2587477265087
"13029",34.3,33.7185564767167
"13031",34.6,35.4597994302102
"13033",39.7,39.4016387644931
"13035",37.2,38.729737773871
"13037",37.5,38.234570990195
"13039",36.4,37.0356776844489
"13043",40.1,40.6447612130018
"13045",36.6,37.4993834150905
"13047",39.2,39.8298119849416
"13049",38.1,38.4294573774526
"13051",35.4,35.1708585112574
"13053",26.2,27.4885708578854
"13055",40.6,40.8121217359015
"13057",37.5,37.0758772644112
"13059",31.4,33.8223881166689
"13061",43.1,46.4728768133946
"13063",33.9,35.8048363916505
"13065",39.8,40.349453384801
"13067",35.4,34.7144712507299
"13069",38.5,38.8461754143162
"13071",39.4,39.1294238896903
"13073",37.2,35.8462617416118
"13075",39.3,39.397906969172
"13077",37.6,36.647638472252
"13079",40.7,41.5198357622055
"13081",40.1,41.005158930437
"13083",40.2,41.2612558262783
"13085",38.7,39.5398174066167
"13087",39.9,39.5337497681704
"13089",35.4,34.883178435776
"13091",40.8,40.9760647700953
"13093",40,42.1579392327691
"13095",36.6,38.0715725157959
"13097",36.1,35.7039591274404
"13099",40.2,41.1368369338003
"13101",37.6,38.5209884383301
"13103",35.8,35.8613510711715
"13105",40.6,40.8817604815995
"13107",39.9,39.7236868208153
"13109",38.7,39.7973866133946
"13111",45.8,44.7437276924493
"13113",37.9,37.9052455129392
"13115",39.4,38.60652022233
"13117",37.3,34.1133432048301
"13119",40,40.4640871976978
"13121",33.5,33.2473405624507
"13123",44.2,43.2385444797722
"13125",40.4,41.0153224201217
"13127",41.3,39.6272661456113
"13129",39.1,39.0999233999281
"13131",39.7,41.108153846424
"13133",43.9,44.2903752552331
"13135",36.2,34.6541735334475
"13137",39.5,39.573044795408
"13139",38.9,38.0897382561836
"13141",42.1,41.946049344098
"13143",37.7,39.1330255322697
"13145",39.7,38.9143991886997
"13147",42,41.6290927308088
"13149",39.5,40.6179380760665
"13151",35.7,35.8152908160129
"13153",37.6,35.7486270633073
"13155",40.4,40.3209744341496
"13157",36.8,37.9526534876406
"13159",40.1,39.7265782913315
"13161",39,40.1936592276395
"13163",40.2,40.9986945940633
"13165",39.1,42.0268508337643
"13167",40.2,40.7040841367775
"13169",38.9,39.6537396874059
"13171",37.5,39.2997001168068
"13173",38.7,38.2567271350148
"13175",38.1,39.9388724640183
"13177",36.6,35.4715134546943
"13179",32.2,34.260067569817
"13181",43.5,43.1560247108991
"13183",34,36.0813369110418
"13185",33.9,35.6538869060684
"13187",36.6,39.0140587270532
"13189",39,39.5606748488667
"13191",44.9,44.7315171606827
"13193",38.9,40.9029487490241
"13195",39.9,40.2115425167905
"13197",42.9,43.261523482044
"13199",40.1,42.3506299107338
"13201",42.1,42.0418589543954
"13205",39.1,40.5050267938398
"13207",39.1,39.6376470134864
"13209",39.1,39.6281107864558
"13211",40,40.0692431160766
"13213",38.9,39.3578323509143
"13215",35.8,36.1711050369042
"13217",36.3,37.1820811889917
"13219",37.6,36.0595040620998
"13221",40.5,40.4286805215408
"13223",36.3,36.0838687599846
"13225",38.2,38.0514457593002
"13227",41.7,41.5082703663125
"13229",39.7,39.7982094817195
"13231",38.5,39.6369503873247
"13233",38.4,38.9054803889619
"13235",40.2,43.595867128913
"13237",42,42.1143430359467
"13239",46,50.3127801153365
"13241",44.3,42.6383567867389
"13243",43.3,40.9438243940018
"13245",37.9,36.4591955008374
"13247",37.4,37.6346791263374
"13249",40.1,38.6540666465291
"13251",40.8,40.8526955861974
"13253",42.6,44.4901520563282
"13255",39,40.2838813163328
"13257",40.4,41.0024397680475
"13259",36.8,37.7486693756647
"13261",38.5,38.9887994108418
"13263",43.4,45.3870295341116
"13265",43.1,44.4515692092462
"13267",39.1,38.3081387605232
"13269",41.9,41.6058763268651
"13271",41.3,39.7717779935021
"13273",41.3,41.4414312372083
"13275",40.2,39.230226754406
"13277",38.4,38.3283367828673
"13279",39,39.335677845399
"13281",45.4,45.590485606608
"13283",40.8,40.5247525108727
"13285",36.5,37.9359857659166
"13287",40.9,41.4488317003639
"13289",43,43.8456085746986
"13291",45.1,45.7636962029026
"13293",39.2,40.2613640668394
"13295",40.1,40.6686920703086
"13297",37.7,38.2732144524431
"13299",39.4,39.6768543671539
"13301",41.2,42.003568248172
"13303",39.6,39.6081221661204
"13305",39.3,39.9611233735684
"13307",43.1,41.950153684611
"13309",38.4,38.6743627997118
"13311",41.1,41.520582069064
"13313",39.3,38.3526221879714
"13315",39.8,40.6269704623693
"13317",42.5,42.5196048394794
"13319",40.9,41.6399462168823
"13321",40.6,42.2755186686761
"16001",32.9,31.8837761210305
"16003",38.4,38.7385231326045
"16005",32,32.7927465903564
"16007",35.8,36.4687202633219
"16009",37.1,37.001470556746
"16011",32.3,34.1442004888005
"16013",35.3,33.7162885455363
"16015",39.2,37.6245095091325
"16017",37.4,37.2614138601988
"16019",32.8,32.4297605743217
"16021",36.7,36.5224035726899
"16023",38.9,35.2758796485657
"16025",37,34.8306188354996
"16027",34.2,34.7347857729844
"16029",34,36.0623263991764
"16031",33.2,34.397214335237
"16033",35.6,34.3899632870888
"16035",37.9,38.2612215320866
"16037",40.8,40.2549668851529
"16039",32.2,34.2534356217369
"16041",31.2,34.5536288417084
"16043",33.1,35.1627523546993
"16045",35.2,36.828162638379
"16047",34.4,36.0030397423698
"16049",36.3,38.5424595891848
"16051",32.5,32.6073582171517
"16053",34.3,35.0700866167242
"16055",34.1,35.1733084924014
"16057",29.1,29.9711780885428
"16059",39.6,38.4561204621303
"16061",40.1,38.4079360463656
"16063",33.2,36.6662948778291
"16065",21.2,26.8687303373346
"16067",34.3,34.8891343319486
"16069",34,35.1327461695422
"16071",36,35.0763367742874
"16073",35.7,37.6329471239241
"16075",35.2,36.5769381622577
"16077",34.7,35.6901358612125
"16079",38.8,37.6483977218102
"16081",32.5,31.4276288170711
"16083",30,35.058602327354
"16085",37.4,35.15323453095
"16087",37.4,37.7921249737851
