"county_fips","per_depres","pred_outcome"
"13299",21.9,21.4228498812302
"13301",18.9,19.0502675386588
"13303",19.4,18.1876185959761
"13305",21.6,22.0060445533235
"13307",19.3,19.3386307590454
"13309",19,19.327595951139
"13311",21.1,21.9057218192547
"13313",20.2,19.7793422551064
"13315",19.2,19.6904410075084
"13317",19.2,18.7915519817359
"13319",20.1,20.2383471821334
"13321",21.7,21.8544936656859
"16001",25,23.0385499259627
"16003",21.5,21.2553160726235
"16005",25,23.5773306148136
"16007",22.2,21.4265912965755
"16009",22.4,21.7743166642116
"16011",23,23.4243099372393
"16013",18.9,20.5147847026045
"16015",21.4,20.4888431961095
"16017",21.3,21.7361971900828
"16019",25.3,23.0599714997048
"16021",21.8,22.0041447155486
"16023",23.8,24.0269597534412
"16025",21,21.7285980833059
"16027",23.1,23.214201332376
"16029",22,22.0818078070539
"16031",22.1,22.5205842549182
"16033",20.4,21.3872870616401
"16035",20.8,20.4798003627087
"16037",20.6,18.9980545494276
"16039",22.8,22.6401001711792
"16041",22.8,21.673060719661
"16043",22.1,21.163779881298
"16045",21.8,21.8282847161978
"16047",20.9,21.5264959773887
"16049",20.9,19.4449885941754
"16051",22.5,22.5557688825727
"16053",21.6,22.6277549988898
"16055",23.7,23.0578693448689
"16057",23.4,23.5636119706834
"16059",21.9,22.2026971630487
"16061",21.9,22.4355788136696
"16063",21.7,21.4195795872545
"16065",27.9,27.5294038868895
"16067",20.8,23.3081688383683
"16069",23.9,23.945737573125
"16071",22,22.2937127123691
"16073",22.2,19.4449291590568
"16075",22.5,23.7674244470807
"16077",21.2,21.6716195953369
"16079",22.9,23.6089852424596
"16081",20.7,20.0613505425511
"16083",23.7,22.898548467145
"16085",21.2,20.6749460831185
"16087",21.8,23.8660476164559
"17001",22.4,20.1420398405593
"17003",21.2,21.7398408035613
"17005",22.8,20.6876536861352
"17007",21.5,19.0230434369957
"17009",20.5,17.5536628120309
"17011",22.5,19.6616199624716
"17013",21.2,18.1632380177795
"17015",21.3,20.0294744447006
"17017",21.6,20.4921129905321
"17019",22.6,19.5504581523375
"17021",22.4,20.3295601881275
"17023",22.5,21.2339865670988
"17025",23.6,22.5637456058755
"17027",21.7,20.665685308802
"17029",24.1,22.4447169320059
"17031",18.7,15.9848392885867
"17033",22.3,20.5728414390067
"17035",22.9,21.6319633235716
"17037",23,20.689771493937
"17039",22.5,20.0536732296385
"17041",22.6,23.8832196293569
"17043",17.4,14.8804952855413
"17045",22.8,19.3920243037613
"17047",23.6,24.0103195735732
"17049",22.5,21.6710828199253
"17051",22.4,22.4820625876404
"17053",22.9,21.5200667142399
"17055",23.7,22.7961592304537
"17057",23.1,19.8311791268453
"17059",23,21.488894798521
"17061",23.2,21.3695524290726
"17063",22,19.8922105514889
"17065",23.3,21.8790533847643
"17067",22,19.50426652235
"17069",22.4,16.9009614091092
"17071",21.4,18.7936523075927
"17073",21.8,18.2825883325757
"17075",22.8,21.4956961445095
"17077",23,23.7908773330327
"17079",22.6,20.8526232926226
"17081",22.7,21.8573110937281
"17083",22.8,21.2175303925391
"17085",20.6,18.1355332639689
"17087",21.5,22.3439898614313
"17089",18.6,16.9489001018718
"17091",21.4,19.9167072104476
"17093",19.4,17.5286781720513
"17095",21.9,19.8370244973549
"17097",18.1,16.1508414919984
"17099",22.3,20.0091765681298
"17101",22,21.2325023617204
"17103",21.2,19.0374523374713
"17105",22,19.7190014937952
"17107",22.2,20.3405300267555
"17109",23.8,21.9085793882181
"17111",21.7,18.3296842279964
"17113",22.3,19.4304185661082
"17115",21.7,19.0888359604456
"17117",22.9,20.9610380934932
"17119",22.2,20.6991694541672
"17121",23.5,22.5209287349204
"17123",22.5,19.6146203980133
"17125",22.6,20.7351687645545
"17127",22.8,23.0953511347031
"17129",22.5,20.1404075775027
"17131",22.4,18.5687442866657
"17133",21.3,20.0719092978562
"17135",22.3,19.9188919978283
"17137",22.5,19.8643409626026
"17139",23.7,23.5409170287863
"17141",21.8,19.1393838288071
"17143",22.1,18.9360415339369
"17145",22.3,20.8887747296254
"17147",21.7,18.7845035610313
"17149",23.2,21.3334768436176
"17151",21.3,20.3688521470268
"17153",21.9,23.4582217727269
"17155",21.1,18.2689927030036
"17157",21.9,20.0063130969304
"17159",23,21.2932340100133
"17161",20.4,19.3547338376778
"17163",20.9,20.5614825770172
"17165",23.3,22.6307848892057
"17167",21.1,19.6184635488748
"17169",21.9,20.1559087145518
"17171",22.7,20.7320586612708
"17173",22.4,19.717104933175
"17175",22.3,19.8898899048195
"17177",22.4,18.8444718976944
"17179",23,19.2509976225938
"17181",22.8,22.689538247474
"17183",22.9,20.4517812661981
"17185",22.9,20.9657840573272
"17187",22.4,19.8088018755886
"17189",22.2,20.3081531534507
"17191",23.3,22.5133110396729
"17193",23.5,21.8168814355983
"17195",21.5,19.6071863533929
"17197",18.9,16.5388178716269
"17199",22.9,21.5508827280162
"17201",22.5,19.5166797145816
"17203",22,18.9824115972461
"18001",27,26.8845191520291
"18003",26.1,22.1378639439253
"18005",24.9,22.4466359028535
"18007",26.5,23.5047387849319
"18009",26.5,25.6581965301786
"18011",21.5,20.9567264089015
"18013",24.1,20.2698371601369
"18015",25,23.2770671130151
"18017",24.8,22.3058072793856
"18019",25.9,23.7343194710959
"18021",26.5,23.9012616747518
"18023",24.6,22.4390712956149
"18025",27.1,26.8236111631754
"18027",27.2,26.5480706994477
"18029",25.1,23.1510555756123
"18031",26,23.8482774499894
"18033",26.5,23.6700168978699
"18035",29.3,25.7316259489413
"18037",23.4,22.990903228839
"18039",25.2,22.6685484983049
"18041",27.1,24.9229232043204
"18043",25.2,23.6502266313911
"18045",26,23.5046983033394
"18047",25.3,23.7258772218447
"18049",25.5,23.8180360048706
"18051",26.5,23.2992290423129
"18053",27.7,25.1612888249109
"18055",26.3,23.6755742990582
"18057",22.5,20.099137849815
"18059",24.4,21.5543140085689
"18061",24.8,23.9648992835798
"18063",21.3,20.8004965303825
"18065",26.8,23.6750398756975
"18067",25.3,23.0320176345787
"18069",25.8,23.525405483652
"18071",25.5,23.9007458536386
"18073",24.8,21.059272662234
"18075",26.5,24.9137584191407
"18077",26.4,24.8563029449273
"18079",27,25.5469807403415
"18081",25.3,22.5127449042583
"18083",25.7,22.8533966555979
"18085",25.2,23.0050636782581
"18087",27.2,27.2879822667299
"18089",20.3,18.0612168267572
"18091",24.5,20.8008713198662
"18093",24.8,23.5081508215817
"18095",26.8,23.2605514352571
"18097",25.5,21.8144162967828
"18099",25.8,23.6311147509402
"18101",25.7,23.6937463863282
"18103",26.1,23.5845721844954
"18105",27.1,23.9536283685374
"18107",26,23.0355162196156
"18109",25.4,23.6773698479489
"18111",24.8,22.7833861133477
"18113",24.5,22.9016193060381
"18115",25,23.0546620394974
"18117",26.9,24.215369576173
"18119",26.5,23.2447113258306
"18121",27.2,26.4091604478338
"18123",25.2,22.6551255317965
"18125",25.4,23.8059160112626
"18127",23.6,20.1712350980641
"18129",24.8,21.8503410066375
"18131",25.5,23.4191141142029
"18133",25.9,21.9979195416187
"18135",25.8,24.5417932887871
"18137",24.9,24.4030397346801
"18139",26.6,24.9874870608532
"18141",27.2,21.2976872709579
"18143",27.3,26.3209404789167
"18145",26.9,24.3267182238863
"18147",25.8,22.7376695815419
"18149",26.4,24.7292813558298
"18151",25.4,22.1737455285676
"18153",25.3,22.2821211506486
"18155",26.8,25.4395450576521
"18157",24.3,22.7567812687925
"18159",25,23.1601880466337
"18161",25.4,22.9874859122691
"18163",27.1,22.7072763001009
"18165",26.3,22.4514628533777
"18167",26.5,23.2490735320366
"18169",24.6,23.4978997228164
"18171",25.6,22.5839767216472
"18173",24.8,21.3279614267951
"18175",27.4,25.9426837501106
"18177",27.1,25.2337574969926
"18179",25.7,22.5945754729186
"18181",25.3,21.5293701859898
"18183",24.6,23.6969128145779
"19001",20.2,17.6733512057755
"19003",20.1,17.5393057288915
"19005",20.1,19.8340764752979
"19007",21.8,22.6627975488084
"19009",19.8,17.7532190174422
"19011",20,17.840275093185
"19013",21.3,19.3738510717483
"19015",20.2,17.4790923891576
"19017",19.5,18.452713497731
"19019",20.2,19.0432587337199
"19021",18,18.6527912684201
"19023",20.3,17.4293151168933
"19025",19.7,17.2196329285295
"19027",19.8,17.0763630953089
"19029",21.1,19.4732059174637
"19031",20.7,18.0351418813893
"19033",21.3,18.7215021973736
"19035",20.2,19.0349495955627
"19037",19,20.005671359233
"19039",20.6,18.9250409971098
"19041",19.9,19.0451719921643
"19043",19.5,19.215011419342
"19045",20.4,19.918527445099
"19047",18.9,17.5001193040596
"19049",19.2,16.9361890236304
"19051",21.5,22.5141453997786
"19053",21.3,20.5851442809701
"19055",19.7,18.7690227517685
"19057",21.1,19.7288696126115
"19059",18.5,19.1563137017876
"19061",19.5,19.2936572706132
"19063",19.7,19.4991388749203
"19065",20,18.7795437913442
"19067",20.4,18.9850155599797
"19069",20.3,19.6594901583954
"19071",20.1,16.5863144536432
"19073",20.4,17.6232884019459
"19075",19.6,17.2076467502589
"19077",19.2,17.1371099831618
"19079",19.5,17.5311616983047
"19081",20.2,18.8130712466145
"19083",20.1,17.8187495237717
"19085",20.2,16.5164489707741
"19087",20.1,19.084792503103
"19089",20.4,20.5621288031699
"19091",20.1,18.7852246434366
"19093",20.1,17.3534732599955
"19095",20.2,17.8239080511648
"19097",20.6,19.627146282704
"19099",20.4,17.4633408153356
"19101",19,18.5196946922511
"19103",21,20.1096820272347
"19105",19.8,19.0241685772255
"19107",21.1,18.9675496665836
"19109",19.8,18.8972839460007
"19111",20.2,19.6252987432135
"19113",23.1,18.7361183104858
"19115",19.6,18.744215699746
"19117",21.1,20.8364737337914
"19119",21,17.0300917857138
"19121",20.3,17.6396898533401
"19123",21.1,18.7723215276285
"19125",21,16.838921135942
"19127",19.4,17.7505219208772
"19129",19.7,17.0421230698723
"19131",19.4,19.4470522343562
"19133",20.6,18.1453331691526
"19135",20.5,17.7346204794332
"19137",20.5,17.1729568874828
"19139",19.4,18.8963900835982
"19141",21,19.6502440725587
"19143",20.1,18.300642258496
"19145",20.1,17.803856269634
"19147",20,18.7549509738497
"19149",18.9,16.8137442765875
"19151",19.6,17.2807332023782
"19153",21.6,17.2646111733867
"19155",21.9,17.0826779087705
"19157",21.6,18.2281240134742
"19159",20.5,18.6771062717654
"19161",19.8,17.134407182843
"19163",20.5,19.029115750026
"19165",19.9,16.8767872558996
"19167",20.3,17.2645243262637
"19169",21.5,19.9903304058115
"19171",20.2,19.4016844965753
"19173",20.6,17.6464327427144
"19175",20.6,19.665267646299
"19177",21.2,20.391380344522
"19179",20.4,21.4651678563659
"19181",20.5,16.6570853453795
"19183",20.7,18.4315460030034
"19185",20.7,21.6975240217807
"19187",20.5,18.5435413843773
"19189",20.3,19.1762074928112
"19191",19.2,19.2069831420287
"19193",20,18.4573449627905
"19195",20,19.4905958561643
"19197",19.5,18.3245854126739
"20001",22.6,21.6771517150963
"20003",21.5,22.3093276622078
"20005",21.7,20.8193972100353
"20007",20.6,21.1231438148977
"20009",20.4,20.8473369031718
"20011",21.7,21.6370843537995
"20013",21,19.8746010570273
"20015",21.2,20.2417722352548
"20017",20.3,18.9167128488729
"20019",21.1,21.0730241719833
"20021",22.5,22.7032222411375
"20023",20.9,18.422149791932
"20025",19.8,20.9958223606863
"20027",21.5,18.6650610452478
"20029",21.9,18.4179877914484
"20031",20.8,21.4721896774803
"20033",20.8,20.2735568815803
"20035",21.5,21.1308983418217
"20037",22.6,23.2297572990258
"20039",19.4,18.2269943874033
"20041",20.7,19.296558853937
"20043",21.3,19.3574355690043
"20045",24.5,20.7671047287682
"20047",19.8,21.0239448610156
"20049",21.1,19.6512974930389
"20051",20.7,20.8365071348946
"20053",18.5,18.6066730076178
"20055",18.2,21.3198589398535
"20057",17.9,22.7478845391761
"20059",21.3,20.8834835784959
"20061",21.8,22.2030348590074
"20063",19.7,17.733801695332
"20065",19.6,18.633222715012
"20067",17.3,20.9193750100552
"20069",21,19.6457531958402
"20071",19.5,20.1262551503715
"20073",21,20.0563660732556
"20075",18.6,20.7035980866228
"20077",21.7,21.1413740622753
