GEOID,under_18,over_65,median_age,male_over65,female_over65,white,black,asian,hispanic,male,female,less_than_9th,bach,high_school,poverty,median_income,uninsured,CountyFIPS,StateAbbr,per_arthritis,per_HighBP,per_cancer,per_asthma,per_heartDisease,per_copd,per_smoking,per_depression,per_diabetes,per_highChol,per_obesity,per_stroke,Food_environment_index,primCare100k,per_rural
0500000US13151,25.2,12,36.9,43.8,56.2,39.8,48.7,3.3,7.6,47.8,52.2,2.5,27.5,30.4,8.4,79663,10.3,13151,GA,24.5,39.6,6.4,10.8,5.4,5.9,13,18.6,12.8,34.6,39.6,3.3,8.1,48.17510157,13.85
0500000US13153,25.4,13.2,36.1,43.6,56.4,56.3,31.7,3.3,6.8,48.7,51.3,2.4,32,36.8,9.7,76968,10.4,13153,GA,28,37,7.2,10.1,5.7,6.1,13.7,21,11.3,36.7,39.1,3.2,7.5,55.74453799,9.96
0500000US13155,22,18.3,39.8,43.7,56.3,69,26.3,0.2,4.1,52.3,47.7,4.8,16.8,48.2,22,46383,20.9,13155,GA,34.5,43.2,8.6,11.1,8.8,10.9,19.1,22.2,15.4,39.3,40.2,5.1,7.3,31.8606627,64.71
0500000US13157,25.2,14.4,37.9,46,54,82.2,7.1,1.8,9.2,50,50,4.5,26.5,38.7,8.1,82056,11.7,13157,GA,29.4,36.4,8,10.2,6.6,7.9,16.9,22.9,11.7,35.1,41.9,3.5,7.8,60.29296902,60.01
0500000US13159,23.2,17.3,42.2,44,56,75.4,18.5,0.1,4.1,48.9,51.1,2.8,18.3,39.2,13.3,57374,12.4,13159,GA,31.5,40.8,8.5,10.7,7.9,9.8,18.4,23.1,13.9,39.8,40,4.4,8.2,35.16421689,81.76
0500000US13161,26,15,39.1,46.2,53.8,71.2,15.6,0.3,13.2,50,50,4.8,11.5,35.4,22.6,41780,22.4,13161,GA,31,41.6,8,11.7,9.1,12.3,22.3,24.9,15.6,38.7,41.2,5.3,5.8,13.23188885,69.51
0500000US13163,23.3,18.4,40.7,41.9,58.1,43.2,52.2,0.4,4,48.6,51.4,8.3,10.8,39.6,19.4,46865,16.5,13163,GA,33.1,46.3,7.2,12.3,9.2,12.3,22.6,21.3,18.6,38.7,44.2,6.2,7.8,32.54784533,80.67
0500000US13165,18.6,21.3,44,35.5,64.5,57.3,34.9,0,7.5,50.1,49.9,5.6,9.1,42.6,27.9,31463,18,13165,GA,33.7,46.2,7.1,11.6,9.2,12.3,23,21.5,17.4,37.5,44.1,6,7.3,34.57814661,66.1
0500000US13167,18,19.6,42.7,46.7,53.3,62.2,32.9,0.2,2.9,60.2,39.8,5.1,9.5,62.3,21.9,47796,12.1,13167,GA,33.1,47.8,8.1,10.9,10,12.4,22.5,21,17.1,39.8,42.7,6,6.7,51.85108369,65.41
0500000US13169,22.5,17.9,41.3,44,56,71.3,24.6,0.5,2,49,51,2.5,17.9,47.7,14.3,66288,8.6,13169,GA,32.4,41.6,8.3,10.9,7.9,9.6,17.5,22,14.1,36.7,40.2,4.5,7.3,20.88045937,67.71
0500000US13171,20.7,17.5,37.6,46.6,53.4,67.1,26.9,0.5,2.9,48.8,51.2,2.9,17.5,29,11.2,64966,10.7,13171,GA,29.9,39.6,7.9,11.1,7.3,9,17,22.9,13.3,36.8,40.9,4.2,7.1,31.45148608,60.87
0500000US13173,22.7,14.5,36.5,45.2,54.8,67.8,23.2,1.3,7.3,49,51,5.1,18.4,53.1,32.1,39971,16.7,13173,GA,30.4,43.3,7.5,11.5,9.4,12.3,21.3,23.1,16,37.9,41.2,5.7,7.7,-999,71.13
0500000US13175,24.6,18,39.2,42.2,57.8,58.5,37.4,1,2.9,47.7,52.3,3.2,17.1,42.3,24.4,46776,13.5,13175,GA,33.3,45.6,8.2,11.6,8.3,10,18.9,21.2,15.3,39.1,41.2,5.1,6.6,86.23228032,56.64
0500000US13177,26.2,13,37,46.7,53.3,69.2,23.7,2.7,3.3,50.2,49.8,2.4,32.6,29.3,8.8,83632,7.2,13177,GA,25.4,36.8,7.5,10.2,6.1,7,15.2,21.3,11.5,34.9,37,3.3,8.1,60.01600427,36.23
0500000US13179,27.5,9.5,28.6,44.6,55.4,41.1,41.1,1.9,12.7,51.5,48.5,2.2,20.2,51.5,15.4,55149,11.4,13179,GA,22.5,34.4,4.9,11.2,5.2,6.5,15.7,20.8,11.6,29.2,44.1,3.4,6.6,30.92699601,23.16
0500000US13181,19.3,24.8,47.1,46.3,53.7,68.6,28.2,0.1,2.2,49.1,50.9,2.8,16.2,57.8,18.1,50754,13.7,13181,GA,34.5,46.8,10.2,10.6,9.1,9.7,16,20.5,15.7,42.1,37.5,5,7.9,25.24933721,100
0500000US13183,27.5,9.2,34.4,43.2,56.8,58.2,23.6,0.8,11.7,51.6,48.4,2.5,13,49.6,15.8,56819,13,13183,GA,25.3,37.6,5.9,10.9,5.9,7.6,18.3,22.6,11.9,34.1,41.7,3.5,8,-999,81.34
0500000US13185,24.2,12.7,30.9,43,57,53.8,36.9,2,6.2,48.5,51.5,3.2,26.1,33.4,20.6,52821,15.2,13185,GA,24.7,37.2,6.2,11,6.5,7.7,16.4,22.2,12.2,33.4,37.6,3.9,7,57.06693014,27.2
0500000US13187,17.2,18,35.9,44.9,55.1,92.1,1.3,0.9,5.2,48.9,51.1,2.3,32,32.2,14.5,67592,10.5,13187,GA,27.3,35.6,8.4,10.2,7.1,7.8,13.6,23.7,10.9,37.6,32.8,3.5,8.3,32.72835466,83.94
0500000US13189,24.9,17.9,38.5,42.8,57.2,54.6,41.2,0.2,3.5,48.4,51.6,3.1,18.4,46.5,16.1,54752,11.1,13189,GA,31.4,42.9,8.2,11.2,8.2,9.6,16.4,21.1,15.6,38,43.6,4.9,7.8,51.61411411,60.96
0500000US13191,15.2,28.9,51.8,44.8,55.2,63.2,31.7,1.4,2.6,49.3,50.7,3,17.8,12.2,20.3,51262,14.1,13191,GA,37.8,49.8,10.3,11,11.2,12.9,18.6,20.4,19.1,42.9,42.2,6.6,7.5,-999,74.31
0500000US13193,19,17.9,40.1,47.1,52.9,34,60.1,0.8,4.7,54.6,45.4,9.1,10.1,45.1,26.2,33960,23.9,13193,GA,33.9,47.7,6.7,11.9,10,13.2,25.7,20.5,20.3,39.4,48.1,7,7.9,7.723797019,53.19
0500000US13195,23.2,17.7,40.2,47.1,52.9,82,8.8,1.6,6.5,48.4,51.6,7,19.6,37.4,20.6,53626,17.4,13195,GA,30.2,41,8.7,10.7,8.7,10.5,18.7,23.2,13.9,38.8,39.3,4.7,7.8,16.73360107,91.88
0500000US13197,20.5,21.2,43.8,46.4,53.6,59.6,29.8,1.4,8.3,49,51,7.4,12.2,38.7,12.4,48836,16.9,13197,GA,32.7,46.5,9,11.4,9.7,11.2,19.1,21.7,16.9,42.1,39.8,5.7,8.5,-999,100
0500000US13199,21.1,20.8,43.6,44.1,55.9,57.7,38.4,0.8,2.7,48.2,51.8,4.2,13.1,47.1,22.1,52392,15,13199,GA,34.1,46.5,8.6,11.6,9,10.9,19.1,22,16.8,39.8,40.7,5.4,7.5,28.3460103,83.28
0500000US13201,22.5,21.4,43.2,44.4,55.6,66.3,27.3,0.7,2.9,47.1,52.9,6.1,19.7,53.7,24.5,52132,16.5,13201,GA,35.6,45.6,9.6,11.3,10.4,12.2,20.4,21.7,16.9,40.8,40.9,6,8,34.97726478,100
0500000US13205,22.8,17.7,39.5,42.9,57.1,48,44.9,0.1,5,51.7,48.3,5.3,12.3,29.5,28.7,45966,19.4,13205,GA,34.3,47.4,7.9,11.8,8.9,10.9,20.8,21.3,17.7,38.8,46.4,5.8,7.1,41.16543933,54.51
0500000US13207,20.7,18.7,42.6,45.7,54.3,73.7,21.6,1,2.5,50.6,49.4,3.4,28.6,41.3,13.7,74867,12.4,13207,GA,31.2,41.3,8.8,10.4,7.7,8.7,16,21.4,13.1,38.3,37.6,4.2,8.3,58.01726014,80.23
0500000US13209,20.4,17.1,37.5,44.3,55.7,67.4,24,0.4,7.4,50.7,49.3,5.1,19.6,30.6,16.6,49138,14.6,13209,GA,31.2,42.6,7.8,11.2,8.5,10.6,20.7,22.7,15.7,38.8,42.1,5,7.4,-999,98.71
0500000US13211,22.5,20.2,43.1,44.5,55.5,72.9,22.2,0.2,3.2,49.5,50.5,4,29.9,33.5,8.6,81524,8.6,13211,GA,30.8,39.5,9.5,10,7.3,7.8,13.3,20.1,12.4,37.2,36,3.9,7.7,41.50238639,75.37
0500000US13213,24,14.9,39.7,45.4,54.6,92.7,0.5,0.8,15.9,49.7,50.3,10.3,11.4,38.1,13.1,60617,14.2,13213,GA,32.7,37.4,8.4,10.6,8.1,9.8,18.2,23.8,12.9,38.7,38.1,4.1,7.4,17.45810056,70.13
0500000US13215,24.8,14.1,34.9,40.9,59.1,40.6,46.6,2.6,8,48.4,51.6,3.7,28.4,36.1,18.7,54561,12,13215,GA,30.7,40.4,6.5,10.8,6.8,8,17,21.5,15.4,34.7,41.6,4.3,6.7,107.2692817,2.98
0500000US13217,25.5,13.2,36.4,42.3,57.7,44.9,46.8,1.4,6.3,47.3,52.7,3.4,22.6,49.3,13.4,70732,13.6,13217,GA,27.5,40.3,6.7,11.4,6.1,7.2,16.5,20.8,13.6,35.5,42.3,3.9,7.1,25.05727377,31.24
0500000US13219,26.2,15.5,41.2,47.1,52.9,84.8,3.4,4,5.7,49.7,50.3,1.4,53.5,33.8,4.5,116221,7.2,13219,GA,26.4,33.4,9.3,9.2,6,6,11.9,20.8,10,36.5,33.4,2.9,9,121.6484608,50.32
0500000US13221,21.1,18.7,42.2,44.5,55.5,77.7,16.7,0.9,5.9,50.3,49.7,4.2,22.7,31.4,11.1,66672,12.4,13221,GA,32,40.8,9,10.5,8.3,9.8,17.2,22.1,13.8,39.6,36.3,4.4,8.2,-999,99.25
0500000US13223,25.7,11.2,36.6,43.7,56.3,68.9,21,1.1,7.6,49.1,50.9,2.2,26.5,40.4,6.7,89237,10.9,13223,GA,26.6,35.6,7.1,11.1,5.6,6.8,15.4,22.3,10.9,34.5,39.1,3.1,7.8,15.4149893,20.05
0500000US13225,21,16.4,38.1,43.3,56.7,49.2,43.7,0.4,8.2,49.1,50.9,5.6,22.9,26.7,20.7,60940,11.1,13225,GA,33.9,41.9,7.3,11.2,7.1,8.1,16.1,20.8,14.3,37.4,41.6,4.3,6.9,21.7817469,38.22
0500000US13227,19.2,22.1,46.3,47.2,52.8,94.1,0.5,0.3,3.3,50.1,49.9,2.5,24.3,44.5,13.5,72558,12.4,13227,GA,33.5,38.5,10.4,10.2,8,9,14.4,22.5,12.5,39.9,36.9,3.9,7.8,42.95664447,73.1
0500000US13229,24.6,17.1,39.8,46.5,53.5,85.5,9.7,0,5.1,50.2,49.8,5.9,17,41.7,15.3,54861,14,13229,GA,32.5,39.6,8.7,10.7,8.5,10.1,17,23.2,13.6,40.5,40.1,4.5,7.5,20.5497046,79.35
0500000US13231,23.5,15.7,40.2,46.1,53.9,87.4,8.6,0.6,1.9,49.2,50.8,2.4,20.2,52,8.1,83866,13.6,13231,GA,28,37.7,8.6,10.2,7,8.3,14.6,22.3,11.3,36.3,34.7,3.6,8.9,21.09482122,98.96
0500000US13233,25.2,15.4,37.9,44.4,55.6,76.8,12.2,0.7,13.8,49.3,50.7,6.5,14.4,32.2,17.2,51956,14.2,13233,GA,29.4,39.7,8.1,10.7,7.5,9.1,18.4,22.9,13.2,37.7,41.7,4.1,6.7,28.16042053,51.42
0500000US13235,18.9,22.5,42.2,47.6,52.4,57.9,36.8,1.3,4.2,43.9,56.1,13.1,12.9,30.3,18.9,42545,9.8,13235,GA,33,46.3,8.8,11.7,8.7,10.5,19.4,22.6,15.6,39.8,43,5.1,7.5,62.85355123,66.7
0500000US13237,19.5,24.9,48.6,47.2,52.8,68.2,25.5,0.5,6.4,48.9,51.1,4.9,25.6,48.9,16,60825,12.3,13237,GA,34.7,45.5,10,10.7,9.7,11,16.6,20.4,16.3,42.6,41.7,5.3,7.4,40.68900041,80.95
0500000US13239,11,34.8,59.1,52.4,47.6,43.7,52.6,0,3.8,54.1,45.9,6.3,10.9,30.3,15.3,38889,23.3,13239,GA,42.3,53,10.7,11.3,11.8,12.8,18.2,19.5,20.9,44.3,43.3,7,7.8,-999,73.1
0500000US13241,15.5,28.3,49.4,47.7,52.3,89.7,1.4,1,8,48.9,51.1,3.7,28,11.6,14.5,57261,13.6,13241,GA,37.4,45.3,11.7,10.2,9.6,10.4,15.7,21.7,14.5,42.6,36.5,4.7,7.7,70.02392484,79.28
0500000US13243,25,20.2,39,45,55,30.8,64.7,0.2,3.3,46.2,53.8,7.2,12.4,26.7,28.1,24638,11,13243,GA,42,55.5,8.8,12.5,12.5,15.3,23.7,20.5,23.6,43,47.3,8.7,5.4,29.50722927,50.63
0500000US13245,22.9,14.5,34.8,42,58,34.4,55.9,1.8,5.3,48.4,51.6,3.2,23.6,40.8,20.7,50605,12,13245,GA,27.8,42.8,6.2,11.6,6.8,8.2,17.7,20.6,15.2,34.1,43.7,4.5,5.7,110.6074522,9.22
0500000US13247,24,15.1,39,43.3,56.7,32.1,57.3,1.8,10.5,47.5,52.5,3.8,28.1,36.1,11.4,68999,14.8,13247,GA,30.2,44.1,6.7,11.3,6.9,7.7,15.3,19.2,15.4,35.5,45.1,4.4,7.7,71.51029748,14.93
0500000US13249,24.1,13.3,38.4,40.6,59.4,76.5,17.8,0,5.7,50.6,49.4,3.5,18,30,15.9,53274,14.5,13249,GA,32.1,42.1,8.9,10.8,8,9,16.6,22.4,14.5,39.1,38.2,4.5,8.1,-999,100
0500000US13251,20.6,19.8,41.9,45.4,54.6,56.6,40.1,0.4,2.6,48.1,51.9,2.4,15.7,38.8,18.4,49941,11.3,13251,GA,34.5,45.6,8.5,11.6,8.8,10.8,20,21.4,16.7,39.8,42.5,5.4,6.9,14.32049263,78.92
0500000US13253,19.9,23.8,45,44.4,55.6,63.8,33.3,0.6,3.6,48.5,51.5,2.9,17,30.9,21,46063,18.4,13253,GA,34.6,46.6,9.8,11.1,10,11.1,17.9,21,17.5,41.9,41.7,5.7,6.9,123.6093943,68.55
0500000US13255,23.4,18.4,38.9,43,57,59.1,34.5,0.9,5.1,48,52,3.6,18.3,48.7,18.8,57367,13,13255,GA,30.8,41.7,8.2,11.1,8,9.5,18.3,21.5,14.8,37.4,40,4.7,6.8,46.4746713,41.62
0500000US13257,21.4,20.9,41.9,43.6,56.4,81.8,10.7,1.2,4.2,47.5,52.5,5.5,16,34.9,12.8,52901,15.4,13257,GA,32.2,40.6,9.6,11,8.8,10.5,17.2,23.5,14.1,40.5,37.5,4.7,7.5,65.57377049,58.56
0500000US13259,10.8,14.5,37.4,43.2,56.8,24,61.6,3.3,12.8,69.1,30.9,8.7,15.8,30.7,21.9,43094,16.5,13259,GA,24,39.4,5.3,10.1,7.5,9.2,20.8,18.3,15.4,33.9,42.4,5,6.2,-999,100
0500000US13261,22.4,16.9,36.9,42.5,57.5,41.8,51.1,1.3,6.1,46.9,53.1,6.7,22.2,27,24.2,38899,11.8,13261,GA,32.5,43.5,7.3,11.5,7.9,9.2,17.1,20.7,16,37,42.5,5,7.2,74.51564829,41.78
0500000US13263,16.3,25.9,49.9,45.5,54.5,41,56.5,0.2,0.9,48.4,51.6,4.2,15.4,35.1,18.4,48065,13.4,13263,GA,37.4,52.2,8.9,11.3,10.2,11.5,19.2,18.9,19.8,42.8,43.6,6.5,6.8,32.28410008,93.88
0500000US13265,14.6,28,47.2,42,58,36.6,50.3,0.1,6,44.9,55.1,8.5,11.5,69.8,18.9,45881,12.5,13265,GA,34.7,54,8.9,11.1,10.4,11.3,18.8,18.2,20.2,42.8,43.3,6.6,3.3,0,100
0500000US13267,20.3,14.3,38.1,43.9,56.1,56.8,28.2,0.3,12.5,58.2,41.8,8.8,14,41.7,20.1,51868,15.2,13267,GA,28,41.9,7.1,10.6,7.9,9.7,20.1,21,14.3,37.7,46,4.6,7.1,23.72854544,68.24
0500000US13269,20.2,20.9,43.2,42,58,58.2,38.5,0.9,0.7,48,52,7.9,16.3,41,29,40727,11.6,13269,GA,36.5,48.9,8.8,12.1,10,12.7,22.4,22.4,18.5,41.9,42.6,6.3,7.4,-999,100
0500000US13271,23.8,17.6,40.1,46.1,53.9,51.2,35.1,0.2,17.4,59.7,40.3,10.7,8,46.9,31.3,41801,12,13271,GA,31.2,47.3,7.1,10.4,9.4,11.1,21.7,20,17.8,39,45.7,5.7,5.1,18.91551072,46.99
0500000US13273,22.7,19.8,40.5,42.7,57.3,36.2,58.6,2.4,3,50.3,49.7,6.7,13,42.2,29.8,43507,18.2,13273,GA,34.7,50.8,7.8,11.9,9.9,12.3,21.3,20.1,19.6,40.6,46.8,6.6,7,-999,52.06
0500000US13275,23.9,18.3,39.9,42.9,57.1,59,36.1,0.8,3.9,47.6,52.4,3.8,23.8,37.7,18.7,55958,12.6,13275,GA,30.3,42.7,8.5,11,8.1,9.5,16.7,21.4,15.1,37.8,38.9,4.8,6.8,92.23639513,46.02
0500000US13277,25,15.3,36.5,42.5,57.5,58.3,29,1.1,12.6,48.5,51.5,5.4,18.7,28.8,21,52561,16.8,13277,GA,29.8,41.4,7.6,11,7.8,9.2,17.4,21.9,14.9,38.4,41.6,4.6,7.3,83.65318374,40.78
0500000US13279,26.3,17,37.5,40.4,59.6,64.4,23.9,0.8,12.1,47.6,52.4,7.3,16.4,51.1,21.7,47310,17,13279,GA,29.7,41.4,8.1,11,7.8,9.1,16.4,22.6,14.2,38.6,42.1,4.6,7,93.17927693,51.06
0500000US13281,12.4,35.5,56.3,46,54,94,1.6,0.2,2.9,48.1,51.9,1.9,32,28.1,15.3,55574,14.5,13281,GA,41.4,45.3,13.7,9.7,11.1,10.2,12.4,21.2,15,44.9,36,5.1,8,66.46174296,100
0500000US13283,23.4,20.4,43.2,39.4,60.6,66.5,28.6,0,0.9,53.2,46.8,6.2,13.7,27.8,28.1,38641,14.5,13283,GA,35.8,44.5,7.9,11.4,9.6,12.2,21,22.7,16.5,39.3,42.8,6,5,-999,58.87
0500000US13285,24.3,15.4,37.2,42,58,57.1,36.2,2.4,3.9,47.6,52.4,3.5,20.3,40,19.2,53599,10.2,13285,GA,28.2,42.9,7.6,10.9,7.1,8.3,16.4,21.1,14.2,37.4,41.7,4.2,7.4,54.34627156,44.3
0500000US13287,24.6,18.6,38.9,39.2,60.8,57.7,38.3,0,5.1,48.4,51.6,8.8,10.5,44.6,22.4,39666,13.8,13287,GA,36.3,46.8,8.5,11.9,9.8,12.1,21.3,23,17.8,40.4,43.2,6.1,6.4,12.52348153,49.73
0500000US13289,19.1,23.4,45.9,46,54,56,41.5,0.7,1,48.8,51.2,4.3,10.6,14.5,15.7,50446,10.4,13289,GA,35.2,46.6,8.9,11,9.4,10.9,18,19.9,17.6,41.2,42.2,5.7,8,12.31527094,100
0500000US13291,15.2,33.7,55.9,47.4,52.6,93.5,0.7,0.2,3.8,49.6,50.4,3.6,25.5,42.7,11.7,59783,11.4,13291,GA,37.8,45.8,13.1,10.3,10.8,11.3,16.4,21.5,15.5,43.9,36.9,5.1,8,65.27681449,100
0500000US13293,22.7,18.2,41.5,43,57,67.5,27.4,0.4,2.4,48.1,51.9,4.7,15.4,40.4,22.4,48740,12.3,13293,GA,34,43.5,8.4,11.5,8.9,11.2,19.5,22.9,15.5,40.3,41.7,5.2,7.1,64.58966565,46.91
0500000US13295,21.4,18.8,42,43.6,56.4,91.2,4,0.6,2.7,49.8,50.2,5.4,19.7,33,13.7,52276,13.4,13295,GA,34.2,39.8,9.5,11.3,8.1,9.9,19.4,25.3,13.3,38.3,41.5,4.1,6.5,18.63505397,43.85
0500000US13297,24.1,15.9,39.4,44.6,55.4,74,19.4,1.5,5.4,48.9,51.1,3.4,24.3,46,13.1,79425,12.2,13297,GA,29.6,40.1,8.2,10.8,7.2,8.8,17.3,22,13,37.7,35.8,4,7.6,23.25753491,42.66
0500000US13299,24.7,17.1,37.9,41.2,58.8,62.9,30.2,1.2,4.5,50,50,5.9,15.1,47.5,23.7,44138,17.5,13299,GA,31.6,44.2,8.3,11.4,8.8,10.9,20.4,22,14.8,40.6,39.2,5.2,6.2,67.16292607,29.44
0500000US13301,20.3,22.7,45.3,43,57,38.4,59.7,0.5,0,46.3,53.7,10.3,11.1,39.5,22.9,45091,8.6,13301,GA,35.5,50.8,8.4,11.4,9.4,10.9,19.3,19.2,18.6,41.2,44.1,6.1,7.7,57.09935287,100
0500000US13303,21.4,18.2,40.8,42.8,57.2,43.1,50.8,0.7,2.8,51.1,48.9,5.7,17.4,41.9,16.8,43810,13.7,13303,GA,34.2,47.5,7.4,11.3,8.2,9.8,19.6,19.5,16.7,38.9,43.3,5.3,6.7,53.9903799,65.6
0500000US13305,24.3,16.2,38.7,44.4,55.6,72.5,20.2,1,6.5,49.9,50.1,4.9,14.1,45.6,18.2,49847,19.2,13305,GA,31,42.4,8,11.2,8.4,10.7,21,22.7,14.6,39.5,41.6,4.8,7.3,40.09757076,57.94
0500000US13307,17.8,17.8,42.6,44.3,55.7,41.5,44.5,0,14.7,51.3,48.7,10.8,9.3,20.4,27.9,35000,24.6,13307,GA,34.8,50.2,9.4,11.3,10.8,11.9,19.3,20.5,19.2,41.8,42.9,6.6,7.9,38.35826621,100
0500000US13309,15.9,15.2,33.9,48.8,51.2,58.4,38.6,0,5.7,65.9,34.1,3.5,12.8,47.9,26.7,36354,24.1,13309,GA,30.4,43.5,6.8,10.8,9.1,11.8,24.4,20.7,16.3,36.2,47.1,5.6,7,12.73074475,100
0500000US13311,19.4,22.9,45.3,47.1,52.9,91.3,2.1,0.6,3.4,49.3,50.7,4.9,23.1,44.4,13,66256,12,13311,GA,31.1,39.5,10.7,10.1,8.4,8.9,14.1,22.6,12.3,40.5,35.2,4,-999,19.48178453,83.79
0500000US13313,25.5,14.2,36.4,45.1,54.9,76.8,3.3,1.5,36.8,50.2,49.8,13.3,18.6,41.2,13.5,59659,18,13313,GA,27.4,37.2,7.3,10.4,7.9,9.8,18.3,23,14.4,38.5,36.7,4.2,7.1,52.56719043,29.08
0500000US13315,18,19.2,41.4,45.6,54.4,62.8,33.7,0,4.7,60.5,39.5,4.2,13.6,53,23,46759,16.9,13315,GA,33.2,47.8,8.4,10.2,8.8,10,19.5,19.9,15.3,39.8,41,5.1,7.4,11.58077591,100
0500000US13317,20.6,23.4,45.5,42.9,57.1,53.3,40.3,0,5.7,51.5,48.5,5.2,15.6,45.1,17.8,51780,19.6,13317,GA,37.2,48.3,8.9,10.7,9.2,10.2,18.4,19.6,17.1,41.4,43.4,5.5,7.1,40.9123453,67.37
0500000US13319,22.5,19.9,42.2,43,57,57.6,38.3,0,3.1,47.8,52.2,3.9,12.1,39.1,21.8,40757,12.8,13319,GA,37,47.8,8.6,11.2,9.2,11,20.2,21.6,17.1,40.6,43.2,5.5,6.8,33.50457896,100
0500000US13321,22.3,19.5,41.6,43.9,56.1,68,25.6,0.9,2.5,47.6,52.4,3.8,9.5,52,19.6,56496,16.8,13321,GA,34.5,44.7,8.8,10.9,8.6,10.2,18.1,21.4,15.3,40.1,39.1,4.9,7.8,29.63401986,69.16
0500000US16001,22.6,15.3,38.1,46.1,53.9,86.2,1.3,2.6,8.9,50.5,49.5,1.6,42.8,35,8.8,83881,7,16001,ID,25.4,27.9,8.3,10,5.7,5.1,11.6,24.8,8.7,30.3,28.8,2.8,8.5,96.34811571,5.47
0500000US16003,16.6,29.6,54.4,53.7,46.3,92.7,0.3,0,4.3,51.6,48.4,2,21.3,57.3,14.6,55891,12.5,16003,ID,37.4,41.2,11.4,10.8,10.3,10.1,15,21.8,14.2,38.2,31.8,5.1,7.4,23.28830927,100
0500000US16005,25.6,14.7,34.7,46.8,53.2,85.8,1,1.9,9.4,50.4,49.6,1.5,29.5,33.2,12.5,60998,7.9,16005,ID,24,32.1,7.8,11.1,6.5,6.7,13.6,25.5,10.1,32.6,36.4,3.4,7.3,70.60860058,15.73
0500000US16007,26.7,21.2,40,50.8,49.2,95.2,0.1,0.8,4.3,50.4,49.6,0.9,20.8,37.4,10.6,63244,5.9,16007,ID,30.3,35.9,9.8,10.9,8.1,7.8,12.9,23.6,11.4,34.3,33.5,4,7.9,65.30612245,100
0500000US16009,22.3,23,45.9,50.4,49.6,84.8,0.8,0,4.4,51.3,48.7,2.5,18.6,46.7,14.5,54191,13.9,16009,ID,31.7,38.3,10.3,11.5,9.1,9.2,16.4,22.8,13,36,34.3,4.7,7,43.0200043,71.91
0500000US16011,29.9,14.5,34.3,48.5,51.5,78.8,0.2,0.4,18.2,50.5,49.5,5.1,19.9,42.1,10.4,69433,9.8,16011,ID,26.3,32.8,7.9,11.2,6.8,6.7,14.2,23.8,10.8,30.8,41,3.5,7.9,29.90750037,56.03
0500000US16013,20.4,20.3,44.5,48,52,83.5,0.5,0.4,23.5,52.2,47.8,3.3,44.5,36.6,6.9,81794,12.3,16013,ID,25.8,30.5,9.7,9.8,7.1,6.2,10,20.1,10.4,31.7,25.9,3.4,8.8,104.2526389,32.77
0500000US16015,15.6,26.9,53.7,54.4,45.6,89.9,0.4,0.8,5.8,50,50,0.9,27.1,47.8,9.4,70776,13.4,16015,ID,34.5,38.3,10.9,10.5,8.9,8.1,13,20.3,12.5,36.7,31.9,4.2,7.5,12.76976121,100
0500000US16017,19.5,25.7,48.3,50.4,49.6,91.8,0.3,0.6,3.7,50.4,49.6,2.3,27.2,44.3,11.9,61816,9.8,16017,ID,31.4,38.3,10.9,10.8,8.8,8.5,13.7,23,11.7,35.1,26.9,4.4,8.1,45.91267846,72.45
0500000US16019,30.2,13.4,33.2,45.1,54.9,86.9,0.4,0.9,13.8,50.2,49.8,3,31.9,40.9,9.5,73103,8.9,16019,ID,22.9,32,7.6,10.9,6.3,6.5,12.8,23.2,9.9,32.8,35,3.2,7.9,38.63533285,12.95
0500000US16021,23.1,23.6,43.6,49.8,50.2,90.5,0.4,1.5,5.4,50.5,49.5,4.6,18.2,54.1,18.5,58810,12,16021,ID,32.1,38.2,10.2,11,8.8,9,14.7,22.1,12.6,36.3,31,4.5,7.9,48.99959167,76.18
0500000US16023,24.1,22,43.1,47.2,52.8,91.5,0,0,5.5,50.1,49.9,3.3,16.2,6.7,22.1,37358,7.5,16023,ID,31.9,41.1,10.9,11.4,10.6,10.7,15.9,23.2,14.6,37.3,35.6,5.5,7.7,38.50596843,100
0500000US16025,30.2,13.4,36.5,59.2,40.8,82,0,0,14.8,49.3,50.7,11.1,27,17.2,6.7,63750,10.6,16025,ID,28.3,39.4,10.6,10.3,7.6,6.5,12.3,20.9,11.1,37.5,32.9,3.6,4.3,0,100
0500000US16027,27.4,14.2,34.4,46.4,53.6,76.4,0.6,0.8,25.7,49.9,50.1,5.5,21.6,41.7,10.2,68473,12,16027,ID,24.9,33,7.4,11.5,6.2,6.2,14.4,22.4,10.5,35.2,37.2,3.2,8.1,32.19504979,19.87
0500000US16029,27.8,17,37.9,46.4,53.6,91.8,0,0.1,7.2,52.5,47.5,3.6,15.7,32,6.7,65380,9.6,16029,ID,27.4,32.3,8.8,10.5,7.2,7,13,22.7,10.4,31.8,33,3.6,9,55.90496157,59.89
0500000US16031,31,14.1,33.1,45.5,54.5,78.5,0.1,0.4,28,51.3,48.7,6.6,20.5,52.9,10.4,63525,11.2,16031,ID,23.7,32.8,7.5,10.6,6.7,6.6,13.5,22.6,10.7,31.4,38,3.4,8.1,79.06783188,51.51
0500000US16033,20.8,16.5,37.6,56.8,43.2,62.7,0.5,0,42.3,51.2,48.8,15.3,15.3,20.8,9.2,53500,23.6,16033,ID,26.6,33.8,8,10.8,8.1,7.5,14.3,21.4,13.3,33.5,35.3,4.1,4.5,0,100
