GEOID,under_18,over_65,median_age,male_over65,female_over65,white,black,asian,hispanic,male,female,less_than_9th,bach,high_school,poverty,median_income,uninsured,CountyFIPS,StateAbbr,per_arthritis,per_HighBP,per_cancer,per_asthma,per_heartDisease,per_copd,per_smoking,per_depression,per_diabetes,per_highChol,per_obesity,per_stroke,Food_Environment_Index,primCare100k,per_rural
0500000US05037,24.3,18.6,40.6,44.9,55.1,72,18.4,0.1,2.2,48.4,51.6,5.3,14.8,48.9,20.1,47012,7.5,5037,AR,31.9,46.5,8.3,10.9,9.1,10.8,19.8,25.3,16.1,40.4,45,5,6.1,0.000433651,56.7879127
0500000US05039,20.4,25,44.5,43.9,56.1,52.9,43.8,0.1,1.4,50.2,49.8,2.7,11.1,71.5,11.2,44694,4.7,5039,AR,33.5,49.8,8.9,10.6,9.2,9.5,16.3,21.7,17.1,41.4,41.9,5.3,5.3,0.000147016,52.63676688
0500000US05041,25.3,19.6,41.2,45.2,54.8,44.9,48.6,0,6.9,47.6,52.4,9.9,13,43.6,28.9,36064,8.5,5041,AR,34.9,52.8,7.6,11.8,10.8,13.1,22.3,23.2,21.2,42,46.6,6.7,5.6,0.000450045,31.41912669
0500000US05043,22.2,17.9,37.7,43.7,56.3,65.7,26.7,0.7,4.1,48.7,51.3,4.6,23.3,25.6,22.7,41071,7.1,5043,AR,29.9,44.7,7.8,11.1,8.5,9.8,17.4,24.1,15.2,38.7,43.8,4.7,6.7,0.000778773,48.60878492
0500000US05045,22.8,13.4,34,44.1,55.9,79.9,11.9,1.1,5.5,48.8,51.2,2.9,33.2,22.2,15,65071,7.5,5045,AR,24.1,35.4,7.3,10.2,6,6.7,13.6,26.4,10.8,35.7,39.8,3.1,6.7,0.000567291,38.7602992
0500000US05047,22.6,20.3,42.4,44.6,55.4,86.3,0.2,0.9,3.2,49.7,50.3,4.8,13.2,51.7,18.9,51919,8.3,5047,AR,33.6,44.6,9.6,10.6,9.5,11.2,19.5,27,14.6,41.6,39.8,4.7,6.8,0.000335252,82.60413793
0500000US05049,20.4,25.9,48.6,46,54,92.9,0.2,0,1.7,49.1,50.9,4.2,15.7,60.2,14.8,38941,11.4,5049,AR,37.1,49.1,10.9,10.6,11.5,13.2,20.4,26.2,17.1,43.6,39.6,5.7,6.6,0.000484614,92.919559
0500000US05051,20,24.3,45.3,45.2,54.8,83.6,7.8,0.8,7.2,48.3,51.7,2.6,26.2,48,16.5,55409,9.5,5051,AR,33.6,45.8,10.5,10.1,9.3,9.5,15.5,24.1,14.8,39.3,39.1,4.5,6.2,0.000861818,36.90327418
0500000US05053,21.4,18.1,40.2,46.2,53.8,91.8,2.6,0.4,2.7,50.3,49.7,2.7,20.9,62.6,12.3,72512,6.7,5053,AR,29.5,40.2,9.1,9.9,7.5,8.2,15.6,24.9,12,39.5,36.9,3.7,6.7,0.000108407,75.02940682
0500000US05055,24.2,16.2,37.8,43.7,56.3,90.2,2.2,0.4,3.6,49.6,50.4,3.6,16.5,44.1,17,56793,9,5055,AR,30.3,42.5,8.5,10.5,8,9.7,18.5,27.8,12.5,38.7,42.3,4,6.7,0.000460557,41.50629603
0500000US05057,25.5,18.7,41.1,46.3,53.7,55.5,29.7,0.5,14.9,47.8,52.2,7.6,14.6,36.8,19,47654,10.1,5057,AR,30.9,46.2,8.1,10.7,8.9,9.8,17.7,22.1,16.6,39.5,45.6,5,6,0.000282313,55.76982618
0500000US05059,19.6,19.7,43,44.4,55.6,82.8,11.5,0,4,52.3,47.7,2.2,15.8,37.4,17.1,52644,8,5059,AR,29.6,43.3,8.7,10.3,8.5,9.8,18.6,23.9,13.9,40.4,37.1,4.4,6.5,0.000236778,65.96907937
0500000US05061,25.9,18.3,39.4,45.2,54.8,64.4,20.8,0.6,12.3,47.9,52.1,3.9,16.7,55.7,19.8,44492,11.7,5061,AR,31.2,44.3,8.4,10.6,8.6,9.5,17.1,24.3,15.2,39.3,39.4,4.6,6.1,0.000381417,67.51758648
0500000US05063,24.2,17.5,39,45.5,54.5,84.9,1.6,0.9,8.7,50,50,3.9,16.9,27.1,19.6,56009,10.3,5063,AR,30.4,41.3,8.8,10.4,8.4,9.7,17.1,26.1,13.4,40.3,41.6,4.2,7.1,0.000662129,68.58405872
0500000US05065,17.7,25,47.5,47,53,87.8,1.6,0.5,2.8,52.7,47.3,4.8,18.7,47.3,21.1,47728,6.6,5065,AR,35.5,47.6,10.5,10.3,10.9,12.2,19.8,25.6,15.9,42.2,41.2,5.3,7.1,0.000293837,100
0500000US05067,19.6,17.9,40.4,45.4,54.6,75.7,14.7,0.3,3.1,50.2,49.8,4.7,13.3,58.4,21.2,41215,8.9,5067,AR,30.8,44.4,7.9,11,8.9,11.1,21.1,26.3,15.4,39.4,43.9,4.8,5.4,0.000420774,65.06084347
0500000US05069,21.6,18.1,39.5,44,56,37.6,56.3,0.7,2.5,49.8,50.2,3.5,20.6,45,20.6,48552,5.5,5069,AR,30.6,50.9,7,11.2,8.3,9.3,17.3,21.5,17.6,39.4,45.9,5.2,6.4,0.000703611,30.91625234
0500000US05071,24.5,16.8,39.4,46.9,53.1,84.3,1.7,3.1,13.6,49.5,50.5,6.5,18.1,37.2,19.4,44808,7.8,5071,AR,30,42.5,8.5,10.3,8.9,10.3,18.3,25.4,14.6,40.5,37.4,4.4,6.1,0.00056576,71.36648395
0500000US05073,18.5,25.4,48.5,47,53,57.7,35.8,1.1,0.8,51.5,48.5,8.4,9.2,27.6,27.2,37237,8.6,5073,AR,36.9,52.6,9.1,11.4,11.8,13.6,21.5,23.9,20.6,43.4,46,6.7,5.9,0.000303214,100
0500000US05075,22.5,18.9,39.8,43.4,56.6,92.7,1,0.1,2.1,49.4,50.6,5.7,14,47,18.2,44164,9.3,5075,AR,32,43.7,9.3,10.7,9.3,11.3,19.8,27.3,14.4,40.4,43.7,4.7,5.7,0.000365631,63.5601493
0500000US05077,19.3,20,41.9,43.5,56.5,40,54.7,0.1,2.9,56,44,5.4,6.9,67.9,27.7,36860,6.5,5077,AR,32.1,51.7,6.9,11,10.1,11.7,22.3,21.3,19.7,39.7,46.9,6.3,4.8,0.000117467,63.50729087
0500000US05079,15.9,15,40.1,46.7,53.3,62.1,28.6,0.4,4.9,63.2,36.8,5.9,10.9,44.1,17.7,51667,7.9,5079,AR,26.2,43.2,6.6,9.8,7.6,8.8,19.9,22,13.8,37.1,42.6,4.2,6,7.73E-05,100
0500000US05081,22.3,21.2,42.2,45.5,54.5,72.9,19.6,0.2,3.7,46.8,53.2,2.2,17.4,44.2,16.5,52241,5.6,5081,AR,33,46.3,9.2,10.7,9.2,10.2,17.8,24.5,15.7,40.8,41.3,4.9,7.8,0.000164204,68.52175233
0500000US05083,21.4,20.2,43.8,46,54,89.3,1.7,1.4,3.3,49.3,50.7,3.2,15.5,30.1,14.4,54237,7.7,5083,AR,33,44.9,9.6,10.5,9,10.4,18,25.8,14.4,41.3,38.1,4.5,6.4,0.000233536,71.01954995
0500000US05085,25,14.4,37.3,44.9,55.1,85.7,5.5,1.1,5.2,49.4,50.6,3.2,21,44,11.1,71449,6.7,5085,AR,27.6,39,8.1,10.3,6.5,7.5,16,25.8,11.3,39,36.1,3.3,7.5,0.000162336,44.81245245
0500000US05087,23.4,19.3,41.2,48.3,51.7,74.5,0.2,0.5,6.1,50,50,5.4,12.8,64.3,15,53888,12.5,5087,AR,32.4,44.1,9.2,10.4,9,10.5,19,25.6,13.9,40.5,40.8,4.4,6.6,0.00036049,100
0500000US05089,18.6,29.1,51.9,48.7,51.3,94,0.2,0.8,2.6,49.6,50.4,5.2,15.4,36.8,17.8,46953,7.2,5089,AR,37.4,46.3,11.6,10.3,11.3,12.1,18,24.8,16.4,43.8,37.9,5.4,6.8,0.000238237,100
0500000US05091,23.6,16.8,39,44.6,55.4,67.5,25.7,0.8,4,49.9,50.1,4.1,16,56.2,21,49983,11.3,5091,AR,30.4,44.8,7.9,11.1,8.5,10.1,19.1,24.6,15.3,38.2,38.1,4.7,6.3,0.000787456,40.01196447
0500000US05093,26.1,15.2,36.9,44.3,55.7,57.5,34.8,0.4,4.7,49.2,50.8,5.1,14.2,56.6,21,53428,9.5,5093,AR,29.8,46.4,7.3,11.1,8.1,9.6,18.8,24.8,15.2,37.6,46.6,4.6,6.2,0.0004243,36.2672117
0500000US05095,23.1,23.3,45.5,44.3,55.7,53.4,40.2,1,2.8,48.2,51.8,7.7,15.6,27.7,22.2,43955,7,5095,AR,35,52.3,8.9,11.3,10.4,11.5,19.1,22.9,19.1,42.8,43.5,6.1,5.6,0.00045565,68.97778869
0500000US05097,18.2,27,50.8,47.9,52.1,91,0.9,1,4.8,51.3,48.7,5.4,16.8,27.8,20.8,49015,11.2,5097,AR,36.2,47.8,11.3,10.4,11.1,12,17.8,25.2,16.4,45.3,40.9,5.4,6.1,0.000222074,100
0500000US05099,22.4,21.1,44.2,45.1,54.9,64.9,31.9,0,4.6,48.9,51.1,4.1,11.7,65.8,28.5,41761,6.2,5099,AR,35.3,51,8.7,10.9,10.3,11.8,20.4,24.1,18.3,42.4,44,5.9,4.6,0.000246944,69.17861509
0500000US05101,19.1,27,48.9,50.3,49.7,93.6,0.2,0.1,1.7,50.7,49.3,3.7,14.3,35.8,13.3,47395,6.1,5101,AR,35.2,47.4,11.1,10.3,10.4,11.3,17.8,24.7,15.3,43.6,38.6,5,6.8,-999,100
0500000US05103,22.3,21.1,44,44.4,55.6,55.2,41,0.2,2.5,48.2,51.8,2,15.1,54.7,17.9,49838,5.8,5103,AR,32.4,49.5,8.3,11,9.3,10.3,18.2,23.2,17.7,40.9,43.5,5.4,5.5,0.000561143,56.35145482
0500000US05105,21.8,20.5,44.1,47.8,52.2,91.8,1.8,0.4,3.3,50.8,49.2,3.2,17.1,42.7,15.6,60078,5.3,5105,AR,32.1,43.8,9.8,10.2,9.1,10.2,17.6,25.1,14.1,41.7,38.9,4.5,7,0.000193667,100
0500000US05107,26.8,20.1,39.9,43.5,56.5,34.4,61.5,0.9,1.9,46.6,53.4,6.8,14.5,37.5,28.7,38874,8.4,5107,AR,36.2,55.6,7.5,12.2,10.7,12.4,21,22.6,21.7,41.2,48.4,6.9,4.4,0.000520261,47.96617181
0500000US05109,22.3,20.5,42.8,46,54,87.8,3.8,0.2,7.9,49.2,50.8,7.6,19.6,47.4,18.8,51000,11.5,5109,AR,32.5,44.3,9.6,10.3,9.1,10.2,17.4,25.7,14.4,41.8,38.3,4.5,6.4,0.000375834,100
0500000US05111,24.1,18.4,39.8,43.3,56.7,84.9,5.9,0,3.7,48.6,51.4,7.2,11.9,36.4,20.1,47188,9.9,5111,AR,31.7,43,8.8,10.8,9.1,11.3,20.4,26.8,14.6,40.8,41.4,4.7,6.1,0.000128849,71.13859171
0500000US05113,22.5,22.5,44.4,47.3,52.7,89.4,0.1,0,6.8,48.9,51.1,3.9,17.2,40.6,19,49252,9.7,5113,AR,33,44.8,10.2,10.5,10.1,11.4,18.6,25,15.5,42.5,40,4.9,5.3,0.000811894,73.38592585
0500000US05115,23.2,16.1,36.7,45.4,54.6,84.6,2.3,1,10.6,49.6,50.4,5.2,24.6,22.8,17.6,54606,7.5,5115,AR,29.8,38.7,8.4,10.6,7.7,9.1,16.4,24.6,12.7,38.2,44.6,3.9,6.9,0.000652843,54.49363604
0500000US05117,20.2,23.6,45.8,46.2,53.8,84.7,10.5,0,2.2,50.4,49.6,5.9,16.7,36.7,9.4,51094,6,5117,AR,34,46.7,10,10.4,9.6,10.4,17.3,23.8,15.1,41.8,40.3,4.8,7.8,0.000125534,100
0500000US05119,23.4,16.3,37.5,43,57,50.8,36.8,2.2,8.2,47.8,52.2,3.1,37.4,37.8,16.2,60385,9.6,5119,AR,26.8,42.2,7.5,10.3,6.7,7.2,13.4,23.1,12.9,36.3,40.5,3.9,6.5,0.0011909,12.27674606
0500000US05121,24.4,19.4,39.3,44.9,55.1,89.8,1.1,0.4,2.5,50.2,49.8,5.5,14.5,54.7,21.1,52838,7.1,5121,AR,32.7,43.6,9.3,10.6,9.4,11.2,20,26.8,14.7,40.2,41.4,4.7,6.3,0.000602839,67.42167066
0500000US05123,21.3,17.6,39.7,45.9,54.1,41.1,55,0.1,3.3,55.5,44.5,4.3,12.9,31.7,27.8,41784,7.9,5123,AR,30.6,50.1,6.9,11,9.3,10.9,21.8,21.7,18.9,37.1,48.2,5.7,4.9,0.000445669,51.55354236
0500000US05125,23.4,18.2,40.4,45.1,54.9,82.1,8.4,1.1,7,49,51,2.6,28.5,39.6,9.1,76534,6,5125,AR,27.7,40,9,10,7.1,7.2,14.2,24.7,11.3,38.6,34.5,3.5,7.7,0.000475929,36.16012248
0500000US05127,23,21.2,42.4,48,52,84.9,1.5,1.4,7.8,52.8,47.2,5.4,10.8,52.4,17.2,45955,9.8,5127,AR,32.6,44.1,9.5,10.3,9.5,10.6,18.5,25.1,14.8,41.2,37,4.7,5.4,0.000196773,70.35520342
0500000US05129,20.5,25.7,48.5,50.6,49.4,88.2,0.1,0.2,2.2,50.1,49.9,9.6,13.7,57.2,24.5,41978,5.8,5129,AR,37.7,49.3,10.9,10.7,11.9,13.7,20.9,26,17.6,44.9,39.9,5.8,5.2,0.000255037,100
0500000US05131,23.9,16.7,38,44.5,55.5,69.2,5.7,4.4,15.6,49.2,50.8,6.3,24.4,45.1,16.3,56450,10.5,5131,AR,27.8,40.7,8,10.3,7.7,8.5,16.1,24.9,13.1,40.2,36.2,3.9,6.9,0.001324555,20.81212622
0500000US05133,28.6,14.3,34.8,45.8,54.2,58.7,5,0.3,35.1,50.3,49.7,15,10.9,34.6,19.6,51641,18.9,5133,AR,28.5,40.2,7.2,10.2,8.6,9.9,18.8,24.1,15.2,39.3,41.4,4.4,6.4,0.000478985,63.60065658
0500000US05135,20.7,25.5,47.5,46.1,53.9,92.4,0.6,0.6,2.3,49.1,50.9,3.9,11.9,59.7,17.3,42950,6,5135,AR,36.5,46.7,10.7,10.6,10.8,12.3,19.3,26.1,16.2,43.4,39.4,5.3,5.3,0.000229568,80.05676552
0500000US05137,20,27.8,49.2,47.5,52.5,90.6,0.1,0.4,2.1,49.4,50.6,3.4,15.4,48.2,21.6,38531,9.1,5137,AR,37.2,47.9,11.6,10.5,11.8,13.2,19.7,25.3,17,44.4,39.8,5.7,5.8,0.00047341,100
0500000US05139,24,18.9,41.5,44.6,55.4,62,32.4,0.8,4.6,48.8,51.2,2.8,18.9,36.1,19.4,50221,5.8,5139,AR,31,46.4,8.2,10.9,8.7,9.6,17.6,23.6,16,40.4,39.4,4.9,6.4,0.000654125,54.50419078
0500000US05141,19.1,26.7,49.6,45.8,54.2,92.9,0.6,0.4,3.3,50.2,49.8,4.8,15.8,50.6,19.5,47266,9.9,5141,AR,35.8,47.4,10.9,10.4,11.1,12.6,19.3,24.8,16.2,43.5,39.6,5.4,6.5,0.000302279,100
0500000US05143,23.8,12.1,32.5,44.5,55.5,67.2,3.2,2.4,18.3,50.3,49.7,7,34.6,27.4,14.8,66426,12.3,5143,AR,21.7,34.6,6.4,10.2,5.8,6.5,13.4,24.6,10.1,33.3,35.4,2.9,7.5,0.000781199,25.49479231
0500000US05145,23.3,16.6,38.4,43.8,56.2,87.8,4.4,0.7,4.8,48.9,51.1,4.1,19.8,34.6,16.4,53435,9.7,5145,AR,30.1,40.4,8.4,10.6,7.9,9.3,17.4,26.3,12.6,39.2,39.7,4,6.8,0.000660494,54.31781618
0500000US05147,21.6,24.4,44.9,44.2,55.8,69.7,27.1,0,0.6,51.1,48.9,5,15.9,51.4,22.8,49982,8,5147,AR,35.5,49.8,9.4,11,10.7,12.3,20.2,24.4,18.3,42.5,39.2,6,7.1,0.000319285,100
0500000US05149,24.1,17.6,39.9,45.3,54.7,79.1,1.7,1.3,20.9,50.7,49.3,6.6,14.3,41.3,13.3,58870,8.3,5149,AR,30.4,43.5,8.6,10.1,8.7,9.9,18.4,25.1,14.7,41.4,42,4.3,7.2,0.000519333,79.12553527
0500000US06001,20,14.9,38.7,44.6,55.4,32,9.9,32.2,23.3,49.6,50.4,6.4,51.5,32.6,9.2,126240,4.1,6001,CA,19.3,28.5,5.9,8.8,4.8,4.1,9.3,18.6,11,33.4,22.8,2.8,8.8,0.001131549,0.38860575
0500000US06003,22.6,21.8,41.1,57.7,42.3,63.5,0,0.5,14.7,52.2,47.8,1.7,42.1,40.3,12.3,110781,5,6003,CA,27.9,35.7,10.6,10.2,7.5,6.4,11,21.7,11.6,38.5,28.4,3.8,6.7,0,100
0500000US06005,15.5,27.2,49.9,48.2,51.8,77.8,2,1.4,15.5,54.6,45.4,2.4,22.4,23.9,7.8,81526,5.9,6005,CA,27.7,37.6,10.6,10,7.8,7.1,12.2,21.7,11.8,38.9,29.6,4,8.6,0.000573809,60.42372214
0500000US06007,20.5,18.2,36.3,45.7,54.3,72.6,1.8,5.4,19.5,49.8,50.2,3.7,31.7,28.2,18.3,68574,6.4,6007,CA,23.8,32.2,8.1,10.5,6.5,6.8,12.8,25.6,10.7,33.9,29.3,3.5,7.3,0.000615764,18.90181818
0500000US06009,16.9,28.7,52,48,52,80.8,1.2,2.3,13.9,49.7,50.3,1.2,22.2,46.9,13.4,79877,5.3,6009,CA,31.1,37.8,11.2,10.3,8.7,8.4,13.4,23.2,13.2,40.7,29.8,4.5,7.9,0.000431891,75.40918864
0500000US06011,27.3,15.3,35.7,50.8,49.2,51.2,1.4,0.7,62.3,51.6,48.4,18.2,14.5,43.8,10.8,75149,9,6011,CA,22.6,32,6.6,9.8,6.8,6.4,13.4,21.6,13.4,34.9,35,3.7,6.9,0.000278319,31.72417013
0500000US06013,22.2,16.7,40.3,44.6,55.4,43.5,8.5,18.5,27.3,49.2,50.8,5.4,44.9,35.4,8.3,125727,4.8,6013,CA,21.8,31.2,7,9.4,5.5,4.7,9.3,19.1,11.3,36.1,28,3,8.8,0.001032688,0.79273611
0500000US06015,21,19.8,40.8,47.2,52.8,67.1,2.9,3.1,19.6,54.4,45.6,4.2,21,35.5,11.6,66780,5.9,6015,CA,27.1,36,9,10.8,7.7,8.1,15,23.5,12.5,37.1,31,4.1,6.4,0.000643593,33.67354072
0500000US06017,19.7,22.8,46.1,48.2,51.8,79.9,0.9,5.2,14.2,50,50,1.9,38.8,33.9,8.3,106190,4,6017,CA,27,33.6,10.2,9.8,6.8,6,10.4,22.3,10.8,36.3,27.7,3.4,8.4,0.000793054,34.69993041
0500000US06019,28,12.7,33.2,45.3,54.7,41.8,4.4,11,54.1,50.1,49.9,12,23.9,35.5,18.7,71434,7,6019,CA,21.7,31.7,5.7,9.9,6.2,6,13.2,21.4,12.7,32.7,37.7,3.4,7.3,0.000689367,10.80520178
0500000US06021,26.2,16.8,35.9,47.7,52.3,59.8,0.6,2.7,44.1,51.3,48.7,11.6,16.5,42.1,12.4,70487,8.9,6021,CA,24,32.7,7.5,10.1,7,7.1,13.9,22.6,12.6,35.3,32.1,3.8,7.4,0.000141428,40.87191523
0500000US06023,19,19.3,39.6,46,54,73.6,1.3,3.1,13.8,49.5,50.5,2.5,32.1,31.8,18.9,61135,5.8,6023,CA,25.9,32.9,8.6,11,7.1,7.6,14.2,26.1,11.4,35.5,31.3,3.7,7.3,0.000592694,29.75865937
0500000US06025,28.5,13.5,33,45,55,30.4,2.5,1.5,85.6,51.4,48.6,14.1,16.1,34.1,19.6,56393,6.8,6025,CA,20.7,33.2,5,9.2,6.7,5.7,12.9,19.9,15,35,34.7,3.7,6.2,0.000255177,17.41783553
0500000US06027,20.3,24.4,45.6,48.3,51.7,64.6,1,1.8,23.8,50.9,49.1,2.6,31.8,42.1,10.5,72432,7.1,6027,CA,28,35.1,10,10.2,7.6,6.9,12,22.2,12.4,37.3,28.2,3.9,7.8,0.000831209,46.43049714
0500000US06029,28.8,11.6,32.4,46.6,53.4,49.2,5.2,5.1,55.7,50.9,49.1,12.8,18.6,41.1,19,67660,7.8,6029,CA,21.2,32,5.6,10.3,6.2,6.4,14.6,22.8,13.3,33,36,3.5,7.1,0.000494807,10.20603098
0500000US06031,27.1,10.6,32.3,47.7,52.3,46,6.4,3.5,57.5,55.2,44.8,13.4,13.9,47.9,16.8,68750,7.9,6031,CA,19.3,30.4,5.1,9.8,5.8,5.9,14.8,21.1,12.1,31.8,34.7,3.3,7.6,0.00037985,10.85160346
0500000US06033,21.8,23.6,44.2,48.2,51.8,69.2,2.2,1.1,23.8,50.2,49.8,4.8,17.7,32.8,16.7,58738,6.4,6033,CA,29.8,39.6,9.9,10.8,8.9,9.1,15.2,24,14.1,38.9,32.7,4.7,7.6,0.000449759,33.10600789
0500000US06035,17.9,16,37.8,49.1,50.9,68.9,8.3,1.7,22.5,62.1,37.9,6.6,13.2,43.9,13.7,64395,6.7,6035,CA,23.9,33.7,7.7,10.3,7.1,7.6,15.9,22.9,11.5,34.5,34.2,3.8,7.6,0.000266525,70.5258633
0500000US06037,20.9,14.7,37.9,44.1,55.9,35.4,7.8,15,48.3,49.5,50.5,11.6,35.5,31.1,13.6,87760,8.7,6037,CA,19.8,30.2,5.7,9.1,5.3,4.9,11.2,19,12.6,36.9,26.5,3.2,8.1,0.00074444,0.60521836
0500000US06039,27.4,14.4,34.6,47.7,52.3,44.1,2.6,2.5,60.4,49.1,50.9,15.5,17.1,37.4,19.9,75496,7.5,6039,CA,23.6,33.2,6.3,10.4,7,7.2,14.8,21.8,13.5,34.4,36.5,3.9,7.7,0.000437371,32.92480032
0500000US06041,19.7,23.3,47.3,44.7,55.3,70.4,2.3,6.2,19,49.1,50.9,4.7,60.5,29.9,7.8,142785,3.8,6041,CA,25.6,32.6,10.5,9.4,6.4,5.3,8.2,20.6,10.2,37.3,21.3,3.2,9.2,0.001465034,6.51997354
0500000US06043,16.8,29.4,51.6,50,50,79.7,1.3,1.6,13.7,51.5,48.5,2.8,30.9,70,13.9,65378,6.5,6043,CA,31.7,39,11.5,10.3,9.1,8.4,12.6,22.6,13.5,40.6,30.5,4.6,7.5,0.00034965,100
0500000US06045,21.1,24.1,43.9,46.8,53.2,68.3,0.9,2.2,26.9,49.6,50.4,7,24.9,37.3,15.2,64688,8.2,6045,CA,29.3,38.5,9.9,10.6,8.5,8.5,14.3,23,13.7,39,29.3,4.4,7.4,0.000883095,45.23058708
0500000US06047,29.1,11.6,31.8,46.2,53.8,36,2.9,7.1,62.7,50.7,49.3,17.2,14.8,33.9,18.4,65044,9,6047,CA,20.2,31.2,5.2,9.8,6.1,6.1,14.1,21.5,13,35,33.8,3.4,7.2,0.000440462,14.27326002
0500000US06049,19.2,31,49,50.3,49.7,80.7,0.8,1.2,15.3,49.1,50.9,4.9,23,62.5,20.3,56648,9.8,6049,CA,32.8,41.3,11.4,10.8,10,9.9,14.8,23.9,14.9,41.1,31.9,5.2,6.3,0.000570581,69.95663845
0500000US06051,18.4,16.4,40.3,54.4,45.6,74.1,0.1,2.2,26.7,55.9,44.1,4.5,34.3,35.3,11,86953,11.6,6051,CA,23.9,31.5,8.4,9.9,6.3,6,11.7,22.8,10.5,35.1,31.2,3.2,6.9,0.000688042,45.83157302
0500000US06053,26,14.5,35.3,46.2,53.8,36.5,2.2,5.8,61,50.9,49.1,17.4,27.9,33.3,12.6,94486,9.9,6053,CA,21.2,32,6.3,9.6,6.2,5.7,11.9,19.2,12.5,35.2,31.1,3.4,8.2,0.000659077,9.81600118
0500000US06055,19.9,20.6,42.8,46.9,53.1,60.1,1.9,8,35.9,50,50,9.4,38.5,38.9,8.4,108970,5.7,6055,CA,24,33,8.6,9.5,6.5,5.7,10.4,20.8,11.4,36.4,27.9,3.4,8.8,0.000985548,13.40083819
0500000US06057,17.1,28.9,50.3,47.1,52.9,85.7,0.3,1.8,10.5,49.4,50.6,1.3,39.5,46.4,10.6,84905,5.2,6057,CA,29.9,37.5,11.6,10.2,7.9,7.2,11,23,11.5,38.5,27.5,4,7.8,0.000742927,42.13478595
0500000US06059,21.3,15.8,39.1,45,55,46.4,1.6,21.9,34.1,49.6,50.4,7.3,43.4,32.4,9.5,113702,6.8,6059,CA,19.1,29.1,6.8,9,5.5,4.7,9.2,19,11.5,36.6,23.9,2.9,8.8,0.001004782,0.14334443
0500000US06061,22,20.2,42.4,44.7,55.3,72.5,1.7,9,15.4,49.2,50.8,2.1,42.9,37.5,6.7,114678,3.4,6061,CA,24.8,32.7,9.2,9.9,5.9,5.2,9.4,21.3,9.8,36.4,27.3,3.1,8.7,0.001240849,13.78719521
0500000US06063,17.5,29.8,52.1,52,48,87.1,1.4,0.9,10,51,49,2.2,20.5,28.5,10.7,64946,5,6063,CA,32.9,40.4,12.1,10.6,9.3,8.7,13,23.4,13.5,41.4,29.9,4.6,8,0.000896294,74.02409157
0500000US06065,24.4,15.1,36.7,46.2,53.8,42.2,6.5,7,50.6,50.1,49.9,8.8,25.1,41.6,11.1,89672,8,6065,CA,23.9,33.3,6.4,9.5,6,5.4,11.5,21.7,12.4,36.7,36.8,3.3,8.1,0.000446732,4.62231023
0500000US06067,23.1,14.9,37.2,43.9,56.1,47.2,9.5,17.5,24,49.2,50.8,6.1,33.3,36.5,12.6,88724,5.1,6067,CA,23.1,30.9,6.6,10.2,5.7,5.6,11.8,22.5,11.2,33.8,29.6,3.2,8,0.000908831,2.06211217
0500000US06069,25.5,13.5,35.9,46.3,53.7,45.1,1,3.5,61.7,50.4,49.6,9.5,22.4,43,7.8,108289,6.3,6069,CA,20.4,29.9,6.1,9.2,5.3,4.7,10.9,20.2,11.3,34.1,31.5,2.9,8.8,0.00029662,24.00441477
0500000US06071,25.8,12.3,34.4,45.2,54.8,39.1,8,8.1,54.6,50.1,49.9,8.3,22.9,40.1,13.6,82184,8.5,6071,CA,21.5,31.9,5.5,9.9,5.6,5.2,12.3,19.6,12.1,34,33.3,3.2,7.8,0.000595656,4.73449914
0500000US06073,21.1,15,37.1,45.2,54.8,53,4.7,12.2,34.3,50.6,49.4,6,42.1,35.9,10.4,102285,6.8,6073,CA,19.6,28.7,6.8,8.9,5.2,4.7,10,21.1,10,33.4,25.3,2.8,8.5,0.000824024,3.29704944
0500000US06075,13.7,17.2,39.7,46,54,40.5,5.1,35,15.9,51.4,48.6,6.9,60.1,21.8,10.6,141446,3.5,6075,CA,17.6,27,6,8.4,4.9,3.9,8.8,19.4,10.2,35.2,17.2,2.6,8.5,0.001595881,0
0500000US06077,26.5,13.3,35.2,44.7,55.3,37.1,7,17.9,42.2,50.1,49.9,11.4,21.6,41.8,12.6,88531,6.4,6077,CA,20.4,30.4,5.8,9.5,5.7,5.5,12.6,19.6,12.3,33.7,30.7,3.3,7.9,0.00059638,8.47285738
0500000US06079,17.6,21.6,40.2,46.4,53.6,72.4,1.1,3.7,24.5,50.5,49.5,3.6,39.2,25.1,12.8,93398,5.8,6079,CA,24,31.8,8.9,9.9,6.4,5.8,10.2,22.8,10,34.1,26.1,3.3,8.5,0.000839684,16.59638699
0500000US06081,19.9,17.3,40.6,44.6,55.4,40.7,2.2,30.8,24.9,49.8,50.2,5.9,53.1,29.9,6.5,156000,3.9,6081,CA,20.2,29.2,6.8,8.5,5.2,4,8,18.1,10.6,37.4,22.3,2.7,9.3,0.001070805,1.89101275
0500000US06083,22.4,16.2,34.5,45.6,54.4,54.3,1.7,5.3,47.6,50.2,49.8,11.4,35.9,25.4,13.8,95977,9.2,6083,CA,21.8,30.4,6.9,9.7,6,5.6,10.7,21.7,10.8,32.4,26.1,3.2,8.6,0.00075995,5.01751613
0500000US06085,21,14.4,37.9,45.4,54.6,33.2,2.4,39.5,25.1,51,49,6.4,55.9,27.7,6.9,159674,4,6085,CA,16.6,27,5.7,7.9,4.5,3.5,8.1,17.8,10.5,34.2,21.9,2.4,9.2,0.001068635,1.08366327
