"county_fips","per_HighBP","pred_outcome"
"27019",27.4,25.0435180246702
"27021",39,40.8322421982828
"27023",35.9,38.1978626139959
"27025",31.3,32.9027713935897
"27027",28.9,30.7893632600423
"27029",35.4,39.5950375846959
"27031",37.1,36.354488280403
"27033",35.9,39.0277864328242
"27035",35.7,36.6372094914131
"27037",27.6,28.4926678887152
"27039",31.1,31.0781160314744
"27041",34.9,35.6255400827804
"27043",37.1,38.4595567767251
"27045",35,36.7704808867503
"27047",36.7,38.997564669694
"27049",34.6,34.6440110392121
"27051",34.6,39.1832511318942
"27053",26.5,27.9610793422926
"27055",35.6,35.4061704617611
"27057",36.9,37.460570853688
"27059",31.6,35.0247935194838
"27061",37.2,38.8146457872039
"27063",34.5,37.1885770115764
"27065",35.4,39.0504216995213
"27067",34.2,35.905190214981
"27069",35.2,39.2115329120577
"27071",39.4,40.6497092633485
"27073",35.9,40.3321670252459
"27075",36.9,37.5879404169625
"27077",37.7,39.1767703665644
"27079",33.6,34.2839853189866
"27081",37.6,38.492752976073
"27083",33.1,35.0645557362774
"27085",32.9,36.1292652470545
"27087",38.4,45.1037216371442
"27089",35.3,38.6272111036573
"27091",35.5,37.5352082686874
"27093",33.8,35.996529187395
"27095",33.2,37.6032536778806
"27097",34.9,37.4200937524209
"27099",33.4,36.000418138347
"27101",36.2,39.8698630423973
"27103",30.1,31.4693643026307
"27105",34.5,38.5268112249978
"27107",34.2,37.6065049830689
"27109",28.6,28.6910836818144
"27111",35.1,37.2950422845829
"27113",33,35.7735237567215
"27115",38.1,38.5828864947435
"27117",35.4,38.2650422842638
"27119",34,34.875757521313
"27121",35.8,39.1203267921339
"27123",29.2,31.5344569234237
"27125",36.8,38.8585467944307
"27127",33.8,38.472206434772
"27129",34.2,39.2823310015505
"27131",29.3,32.4532551743884
"27133",32.1,35.0238879236713
"27135",33.9,36.2735114729727
"27137",31.7,34.3583135705774
"27139",27.1,27.2947838837428
"27141",26.8,30.4540882207641
"27143",32.4,37.8239773679544
"27145",31,33.5885761932046
"27147",33.1,33.6643795434856
"27149",28.9,33.9388791594752
"27151",36.8,37.5790489832612
"27153",36.4,39.563841659462
"27155",37.9,41.6643852498073
"27157",33.8,35.6001016521892
"27159",36.9,38.1661336719963
"27161",31.3,35.8190508686728
"27163",28,27.5716106079537
"27165",34.2,38.9206263023914
"27167",34.5,34.7844048056252
"27169",29,33.3267863330817
"27171",26.5,28.8723612605206
"27173",35.2,38.1707402732949
"28001",50.3,46.5851254919306
"28003",41.2,39.7981178506382
"28005",53.5,50.839163117301
"28007",49.1,45.4445681947818
"28009",46.6,45.6036068686096
"28011",50.6,45.3080554939187
"28013",47.2,44.8591402609822
"28015",50,44.6599281735584
"28017",48.9,47.4876412986827
"28019",48.2,44.1721290615806
"28021",51.5,49.9011311495494
"28023",47,46.3346737587965
