"county_fips","per_heartDisease","pred_outcome"
"18177",8.8,7.7801240548746
"18179",7.9,6.9006004428215
"18181",8.8,7.5811427708494
"18183",7.6,7.03875572979712
"19001",8.3,8.19631009644315
"19003",8.5,8.19259285192906
"19005",8.8,8.2854998731325
"19007",9.3,8.80809541545484
"19009",8.7,8.70053557230318
"19011",7.8,7.10711573797739
"19013",6.9,6.64252683853669
"19015",6.6,6.71745529107378
"19017",6.7,6.41155559602509
"19019",7.4,7.06655046849326
"19021",6.8,6.30352167298543
"19023",8.3,8.47056731206257
"19025",8.3,8.05556596766631
"19027",7.7,7.30903915356486
"19029",8.6,8.45319187557999
"19031",7.2,7.46483806383052
"19033",8.3,7.41214660970124
"19035",8.7,8.44142982663024
"19037",8.4,7.65327274669957
"19039",8.2,8.11043739965352
"19041",7.6,7.49537842519472
"19043",8.7,8.87276978900753
"19045",7.8,7.44045052059714
"19047",8.3,7.82524725587727
"19049",5,3.90701546200677
"19051",8,7.40428976957893
"19053",7.4,7.99165844703496
"19055",7.5,7.39776488126499
"19057",7.8,7.65030479903068
"19059",8.9,7.61559460282184
"19061",7,6.39063997399393
"19063",8.3,8.4144007287653
"19065",8.7,8.17696319129138
"19067",8.3,8.03954653683566
"19069",8.5,8.10938511532439
"19071",7.7,8.07339904328101
"19073",8.5,8.26394910640238
"19075",7.2,7.24065000527508
"19077",7.6,8.20202984571567
"19079",7.7,7.31357853282724
"19081",7.7,8.113235905464
"19083",8.1,7.89277732983437
"19085",7.7,7.31322956274769
"19087",7.4,7.14280548190793
"19089",8.2,7.53364782352083
"19091",8.3,7.97367015998798
"19093",7.9,8.27148504349335
"19095",7.5,7.22988877114751
"19097",8.3,7.77751035113333
"19099",7,7.14782077603955
"19101",9.1,7.49786673985335
"19103",4.7,4.6791520340302
"19105",7.8,7.57503282580833
"19107",8.4,8.43713509016726
"19109",9,8.41546711730951
"19111",8.6,7.83459164067718
"19113",6,5.783762031797
"19115",8.4,7.89943759653869
"19117",9.5,8.52741650538783
"19119",7,7.07380237655287
"19121",6.4,6.5552772290586
"19123",7.3,7.23396971117088
"19125",6.6,6.40400755560725
"19127",7.3,6.9092120343345
"19129",7.5,6.68473194931378
"19131",7.5,7.45107296133163
"19133",8.7,8.81876688047819
"19135",6.8,7.33021971216686
"19137",8.5,8.27481912948723
"19139",7.2,6.70618345274476
"19141",8.8,7.92790891427542
"19143",8.2,8.26890213344463
"19145",8.3,8.2444436922148
"19147",7.7,7.89828632532905
"19149",7.1,6.72525024721605
"19151",8.2,8.46949047996291
"19153",5.8,5.00311415011421
"19155",7.5,6.85215464919777
"19157",7.3,7.22501209247497
"19159",8.6,8.06881121764974
"19161",7.8,8.23342950836133
"19163",6.6,5.99566722351343
"19165",8.7,7.86806525574687
"19167",6.4,5.80509782437939
"19169",4.6,4.86742842630679
"19171",8.5,8.0331464793334
"19173",8.7,8.34627815469418
"19175",7.9,7.47978523964034
"19177",8.7,8.5683667925491
"19179",7.8,7.59476226882353
"19181",6.6,5.80221693648686
"19183",7.3,7.09644335959857
"19185",9.3,8.6476905014023
"19187",7,7.29152063872654
"19189",7,7.25692775434729
"19191",6.8,7.26837792649149
"19193",6.7,6.45104452728973
"19195",7.9,7.81824177775573
"19197",9.4,8.18064354721352
"20001",8.6,8.07412381572665
"20003",8.8,8.1959415300166
"20005",7.7,7.13359319205068
"20007",9.4,8.90558605047577
"20009",8,7.76739684771601
"20011",8.6,7.413881056856
"20013",8.4,8.08514607456374
"20015",6.5,5.7467878137228
"20017",9.4,7.85186619716341
"20019",10.4,9.28431883067862
"20021",9.1,7.72583375285436
"20023",9.5,9.03748662179994
"20025",7.8,8.11534204418628
"20027",9.1,7.96331332917943
"20029",8.6,7.54492423912833
"20031",9.3,7.87411727099417
"20033",8.5,8.82601326533162
"20035",8.2,7.11019390370815
"20037",6.9,6.84005258424341
"20039",9.9,9.15002018341799
"20041",8.1,7.33839337518504
"20043",7.4,7.58426989810048
"20045",5.3,4.78658605258051
"20047",8.6,8.56309897368579
"20049",11.9,9.58613426769442
"20051",6.2,5.8721802135018
"20053",9,7.52278891803837
"20055",6.5,5.861971169042
"20057",6.7,5.74220767463975
"20059",7,6.6307133375678
"20061",5,5.4365779570074
"20063",8.3,8.15508954337041
"20065",9.8,8.69070943521923
"20067",6.7,5.26735495583117
"20069",6.8,6.26550160693411
"20071",7.2,6.9238485211166
"20073",10.6,9.17069682948447
"20075",6.8,6.58850751809937
"20077",10.3,8.74445154535716
"20079",7.6,6.85479649685365
"20081",7.5,7.12005520680592
"20083",8.4,7.74588320351964
"20085",8,7.25282181372328
"20087",7.4,7.00085897001511
"20089",11.2,10.3203819983026
"20091",5,3.96473168277385
"20093",8.2,7.63501852984448
"20095",8.1,7.08419864867766
"20097",7,7.7362887586852
"20099",8.4,7.643247409562
"20101",9.1,8.14698775305063
"20103",6.2,5.44691749662808
"20105",9.5,8.69562440885022
"20107",9,8.10472631694289
"20109",9.1,7.5036016871853
"20111",6.8,6.63712095037265
"20113",7.2,6.81975878842583
"20115",8.5,7.67048708976274
"20117",8.8,7.95724440198767
"20119",8.3,6.65048162701398
"20121",6.9,6.13155049012787
"20123",8.8,7.87811741631684
"20125",9.6,7.83528496299269
"20127",8.9,8.32020517933976
"20129",8.6,8.29852793884853
"20131",7.4,6.94035932483224
"20133",8.4,7.83087215865489
"20135",9.4,8.29067569204154
"20137",7.7,7.13597462952622
"20139",8.3,7.69149092668572
"20141",9.4,8.92958055251972
"20143",7.9,7.55035849792295
"20145",7.9,7.68670812182916
"20147",9.6,8.75446333021392
"20149",6.4,5.38670365438596
"20151",8.1,7.09341002978793
"20153",10.3,9.16370347655578
"20155",8.3,7.48000004197326
"20157",9.8,8.59358397520808
"20159",7.6,7.19618563604058
"20161",4.6,4.76598603407875
"20163",7.9,7.7305205795861
"20165",9.3,8.74016144478205
"20167",8.8,8.92757597122005
"20169",8.1,6.66745311188702
"20171",8.4,7.11137208228022
"20173",6.4,5.97686263785576
"20175",6.4,5.95453049847899
"20177",6.8,6.62963100753633
"20179",7.9,7.86792822878689
"20181",8.9,6.96767074267421
"20183",10.1,8.86433804230809
"20185",8.6,7.73618381904997
"20187",8.2,7.36377909200481
"20189",7.8,7.55788341831613
"20191",8,7.31925375302932
"20193",7.1,6.262770188152
"20195",8.9,8.64819410536832
"20197",8,7.30933924720787
"20199",9.1,8.69834182209082
"20201",8.7,8.23099073686225
"20203",8.8,8.538571880913
"20205",8.7,8.57473923705035
"20207",10,8.84782111302029
"20209",7.4,6.3782787488595
"21001",9.1,8.38069111500663
"21003",9.1,7.86428689227599
"21005",8.1,6.6928544302599
"21007",9.7,8.6711413678801
"21009",9.3,8.27607436003048
"21011",8.5,8.60899811878171
"21013",11.2,9.09596520966714
"21015",6.6,5.03559657713902
"21017",9.4,7.49382082006284
"21019",9,7.83928358750112
"21021",8.1,7.15484204280188
"21023",9,7.95130565118995
"21025",10,8.96737607048476
"21027",10.8,9.06473874328382
"21029",7.8,6.86061739808668
"21031",9.7,8.74330025273828
"21033",8.9,8.42072655656697
"21035",7.9,7.10690165239841
"21037",7.1,5.7571107604812
"21039",9.7,8.99414206056439
"21041",9,8.31274750797483
"21043",10.1,9.04190244372649
"21045",12.1,9.74501916616184
"21047",6.9,6.37950070864263
"21049",8.4,7.43174182458939
"21051",10,8.83461767479584
"21053",10.5,8.96686618034753
"21055",10,8.68640233796602
"21057",11.6,9.88200533550659
"21059",8.4,6.87682971395249
"21061",10,9.04513563783466
"21063",11.2,9.28422590331437
"21065",10.3,9.09809232252087
"21067",6.4,5.10548458740559
"21069",9.7,8.48090384654788
"21071",9.5,9.49361791106406
"21073",7.8,6.67986026136082
"21075",10.9,9.35396652785376
"21077",7.9,7.47182933656637
"21079",9.7,7.89211947289204
"21081",7.5,6.90436281566075
"21083",8.8,8.19058198909129
"21085",9.7,8.51285831540711
"21087",11,9.09355491001804
"21089",9.6,8.2301684961034
"21091",8.7,7.82741415147854
"21093",7.5,6.26640847267162
"21095",11.2,9.55421060499933
"21097",8.5,8.01669341965798
"21099",10,8.70784032917196
"21101",7.8,7.76746388673069
"21103",9.6,8.15442361354572
"21105",10.3,9.11258701869849
"21107",9.9,8.24816390282647
"21109",11.1,8.9152866587423
"21111",7.3,6.03161883793098
"21113",7.4,6.19889277979798
"21115",10.3,8.57627031488465
"21117",6.9,5.56139661941836
"21119",11.7,9.40604501038792
"21121",10,9.29487971900357
"21123",9.4,8.15064875557425
"21125",9.2,8.01511174919819
"21127",10.1,9.15653321971778
"21129",11.5,9.46031074779878
"21131",11,9.89388482827703
"21133",10.3,9.77090374131649
"21135",11.4,9.52064991542625
"21137",9.5,8.3088634080451
"21139",9.7,9.01129220446125
"21141",8.9,8.04763098078929
"21143",9.6,8.66777388547115
"21145",9.4,7.36691580682904
"21147",10.9,9.53791357556505
"21149",8.8,7.65320486718348
"21151",6.8,6.21466941920094
"21153",11.7,9.62810297453777
"21155",9,8.41600335704159
"21157",9.2,8.08737600214616
"21159",10.7,8.57159573926669
"21161",9.2,7.93522169541045
"21163",7.4,7.11246223151596
"21165",10.7,9.66735365982672
"21167",8.6,7.3008723021348
"21169",9.5,9.03936148539386
"21171",9.3,8.65227514138812
"21173",8.6,7.63993432069856
"21175",9.1,7.89133734902095
"21177",9.4,8.38133073148681
"21179",7.5,6.65793332415285
"21181",9.2,8.42534879896731
"21183",9.2,7.90309360264231
"21185",5.8,4.18364920572608
"21187",9.1,8.08464792466743
"21189",10.7,10.1929828367693
"21191",9.2,7.91004518645643
"21193",9.7,8.61513455594666
"21195",9.7,8.97956010293388
"21197",8.6,7.98019764695716
"21199",10,8.41377086842101
"21201",11.4,9.17563220846187
"21203",10.4,9.0420097711536
"21205",8.1,7.42748172838463
"21207",11.5,9.00100056094951
"21209",6.4,5.36414891925511
"21211",7.1,6.07048456112728
"21213",7.8,7.24418278787705
"21215",7.6,6.51323965410375
"21217",8.5,7.3850065528603
"21219",10.1,8.25936649559443
"21221",10.8,8.80049124161055
"21223",8.4,7.94920535392952
"21225",8.9,8.54312736077532
"21227",6.6,6.03404414717716
"21229",9,7.93339687199087
"21231",11.7,9.3914081569266
"21233",9.2,8.31809369028288
"21235",8.6,8.02406427808495
"21237",13.1,10.5454146003569
"21239",8,6.17015223902492
"22001",8.4,8.15436378948017
"22003",8,7.58703041466287
"22005",6.3,5.33311662989006
"22007",9.1,8.20267599712803
"22009",9.9,8.8956312573717
"22011",7.6,7.09170963611148
"22013",10.6,9.986618337583
"22015",6.9,6.46906470072633
"22017",7.8,7.61116288668087
"22019",7.5,6.79844585609519
"22021",9.3,8.9533608180123
"22023",8.7,7.31559502658124
"22025",9,8.43475172305022
