"county_fips","per_cancer","pred_outcome"
"39079",9.3,8.00830752937884
"39081",10.1,8.62556668106247
"39083",9.6,8.19468722770371
"39085",10.2,8.66635776562203
"39087",9.5,8.16185633889438
"39089",9.1,7.79369459183988
"39091",9.6,8.2940367074329
"39093",9.3,8.12612016210459
"39095",8.2,7.4415966082006
"39097",8.6,7.50075525289121
"39099",9.7,8.41833215352814
"39101",9.1,7.89984440666023
"39103",10.2,8.31560849237191
"39105",10,8.50555346229357
"39107",9.7,8.33721356602972
"39109",9.7,8.25198913245577
"39111",10.5,9.08393568502573
"39113",8.5,7.55253697473895
"39115",10.2,8.85817920461244
"39117",9.7,8.33471181388929
"39119",9.4,8.02336861552763
"39121",12.2,9.36609820499639
"39123",11.6,10.1007650952689
"39125",9.8,8.39813101107825
"39127",9.4,8.06184094035568
"39129",8.5,7.55789268200967
"39131",9.5,8.10108458036449
"39133",8.7,7.84763607084513
"39135",9.9,8.49808931220334
"39137",9.8,8.28781043798302
"39139",9.2,8.26695790832113
"39141",9,7.74778686699794
"39143",9.4,8.39668350434056
"39145",9.3,8.00051716986948
"39147",9.2,8.17714733991778
"39149",9.3,7.96144906472158
"39151",9.4,8.33218909070001
"39153",9.2,7.94182767851911
"39155",9.8,8.63033757960958
"39157",9.7,8.3440381562269
"39159",8,7.07082133390325
"39161",9.8,8.46156970806781
"39163",9.5,8.27277598481494
"39165",8.8,7.32993466515445
"39167",10.4,8.67123890473904
"39169",9.4,8.17673168171659
"39171",9.7,8.45655285401237
"39173",8.2,7.46730216207455
"39175",10.1,8.74449366002755
"40001",7.7,7.21287274002716
"40003",9,7.76371827288695
"40005",8.4,7.8286660927443
"40007",9.1,8.17706464040707
"40009",7.6,6.62927271692206
"40011",9.2,8.05786619585249
"40013",8.2,7.47045348991364
"40015",7.3,7.04632058041441
"40017",7.4,6.75770275352982
"40019",8.1,7.53918752424737
"40021",7.9,7.30991835234237
"40023",9,8.20835624381455
"40025",10.6,8.91291998077209
"40027",7.4,6.74527725241466
"40029",9.2,8.36030423568023
"40031",6.7,6.49584967787055
"40033",9.3,8.06883884085843
"40035",8.7,7.90023942731943
"40037",9,7.99773548765958
"40039",7.3,6.71761154767817
"40041",10.1,9.20498429502048
"40043",9.2,8.25777244209266
"40045",10.3,9.04838054248275
"40047",8.1,7.43071584437532
"40049",8.6,7.82461769206078
"40051",8.3,7.62912013521563
"40053",10,8.97959904280649
"40055",8.1,7.39970134038033
"40057",8.5,8.11536066199601
"40059",9.3,8.3344777588575
"40061",9.2,8.24677868072122
"40063",8.2,7.68676213104176
"40065",7.5,6.81665128350337
"40067",9.3,8.52875334397723
"40069",8.6,7.90519506749153
"40071",9,8.06518518221702
"40073",8.4,7.71970046961889
"40075",9.4,8.29078925573692
"40077",9.2,8.46860339077917
"40079",8.4,7.69748815576602
"40081",9.2,8.25971091552912
"40083",8.4,7.42477183219932
"40085",8.6,8.02632183466253
"40087",8.2,7.49136152542998
"40089",8.3,7.55156978631092
"40091",10.1,9.32471725469651
"40093",9.7,8.79177667868033
"40095",9.5,8.52129952701846
"40097",8.7,7.94306500628839
"40099",9.3,8.14329781611193
"40101",7.9,7.39142309447185
"40103",9.7,8.75704355765786
"40105",9.1,8.27438505636968
"40107",8.2,7.56503150686031
"40109",6.9,6.51436248905334
"40111",8.4,7.84299103263612
"40113",9.1,8.40020737818578
"40115",8.5,7.78698745809931
"40117",9.2,8.28145606128615
"40119",6.3,6.02362811206863
"40121",9,8.04360802609235
"40123",8.3,7.43455006250974
"40125",8.2,7.52190597313519
"40127",9.6,8.72561048646937
"40129",10.2,8.6510570611573
"40131",8.6,7.62283202114998
"40133",8.5,7.73284516237016
"40135",8.7,7.82691502317131
"40137",9.3,8.10540297269882
"40139",6.2,5.89128450946987
"40141",8.8,8.03307972262988
"40143",7.3,6.80473986125352
"40145",8.4,7.56032927476459
"40147",9.2,8.03115214873239
"40149",9.4,8.14037450671199
"40151",8.2,7.28735764007689
"40153",8.3,7.31192774686708
"41001",11.5,9.5258785424024
"41003",8,6.90120339404741
"41005",9.7,7.80795074912504
"41007",10.8,8.99902984436917
"41009",9.8,8.21016371695736
"41011",11.5,9.57216285085174
"41013",10.9,9.36399856506675
"41015",13.3,11.2879385410045
"41017",10.1,8.17003888285912
"41019",11.3,9.39562705862947
"41021",12.1,10.5701981534647
"41023",12.3,10.6881139192263
"41025",11.2,9.37859619224322
"41027",8.8,7.56508757311186
"41029",10.2,8.57982335590886
"41031",9.1,7.89943293807905
"41033",11.4,9.5259902819234
"41035",9.9,8.2465239725897
"41037",10.7,8.87772055403465
"41039",9.5,7.96762809443383
"41041",12.4,10.2628423221351
"41043",9.3,7.99877987925718
"41045",8,7.00961889986456
"41047",8,7.06182113236784
"41049",7.9,7.36769357888405
"41051",7.2,6.40034259921319
"41053",9,7.72905287573292
"41055",11.3,8.90045874870374
"41057",11.4,9.71052148703703
"41059",8,7.19664289146394
"41061",9.9,8.34206399107703
"41063",12.1,10.3042969877712
"41065",9.5,8.24127741421011
"41067",7.6,6.45809194015681
"41069",13.7,11.9452957553251
"41071",8.8,7.60254960228795
"42001",NA,8.63625164882933
"42003",NA,7.77010041185533
"42005",NA,9.12785260539903
"42007",NA,8.76219009191755
"42009",NA,9.12002866832714
"42011",NA,7.43512798002495
"42013",NA,8.44613202381164
"42015",NA,8.71935459238931
"42017",NA,8.12478433985897
"42019",NA,8.2541717954428
"42021",NA,8.9537274171608
"42023",NA,10.4360697256094
"42025",NA,8.66763193505662
"42027",NA,6.71336931448623
"42029",NA,7.44085106398391
"42031",NA,8.3168852562965
"42033",NA,8.48323689570623
"42035",NA,8.05751979663391
"42037",NA,8.21864044408324
"42039",NA,8.81363805866302
"42041",NA,7.89844968491803
"42043",NA,7.3237916673383
"42045",NA,7.19538191023632
"42047",NA,9.2025862431077
"42049",NA,7.95267761131639
"42051",NA,8.54877281822162
"42053",NA,8.25979177550417
"42055",NA,8.28028611543417
"42057",NA,8.82873982097776
"42059",NA,8.24879982163149
"42061",NA,8.55191824435384
"42063",NA,8.19118546113352
"42065",NA,8.6390044775066
"42067",NA,8.44056848489607
"42069",NA,8.03563142164333
"42071",NA,7.86332147694973
"42073",NA,9.01664562138282
"42075",NA,8.08304052200493
"42077",NA,7.20109044939954
"42079",NA,7.807077185122
