county_fips,per_smokin,pred_outcome
46021,13.8,12.904343128204346
19099,15.9,16.55820941925049
19117,20.3,19.736355781555176
55015,15.8,13.404868602752686
18091,19.4,18.371631622314453
19193,16.9,16.32185411453247
26067,17.4,18.97028160095215
48123,16.6,19.339815139770508
37037,13.7,12.67948579788208
48325,15.0,16.099020957946777
21165,24.4,25.11115550994873
55055,14.3,14.984035015106201
26117,19.7,21.096571922302246
26123,17.6,19.771397590637207
26149,20.1,20.530423164367676
48079,21.2,22.062612533569336
26023,19.5,21.15830421447754
37147,12.3,16.327058792114258
37151,18.9,19.04690170288086
20011,20.1,18.93364143371582
48075,18.0,17.81417942047119
48105,14.9,18.420226573944092
37069,16.2,16.929627418518066
20115,13.6,15.801047325134277
17061,18.5,19.70042610168457
48131,16.2,22.807153701782227
21025,24.0,26.8652400970459
46125,15.6,15.595922946929932
47005,22.6,23.163033485412598
45011,19.9,23.71806240081787
48013,15.7,17.13376474380493
48017,13.8,16.524285316467285
42021,18.1,18.048420906066895
47067,30.6,26.145456314086914
47073,19.2,22.31775951385498
45039,21.4,20.862754821777344
51760,16.4,15.503998279571533
27079,19.2,15.916090488433838
48255,16.8,18.632187843322754
31003,13.6,16.65053081512451
29007,25.6,20.590765953063965
48035,18.0,17.455236434936523
48047,15.5,19.770263671875
55107,18.5,18.130512237548828
51065,16.1,12.748976230621338
55131,13.4,13.39628553390503
27103,14.4,13.92583417892456
27117,16.5,17.73348617553711
27129,17.5,17.50143051147461
51111,20.2,20.651588439941406
51115,13.6,14.230376720428467
01057,20.7,21.37507724761963
42055,18.5,16.11912965774536
28049,19.9,17.84221076965332
18095,21.5,18.653844833374023
48177,16.6,19.543274879455566
16067,15.6,18.312999725341797
42085,16.8,18.027973175048828
29113,18.8,19.902329444885254
26093,12.7,13.10622787475586
26143,16.8,19.67733669281006
36005,16.1,19.31527805328369
39021,19.2,19.248881340026855
26161,10.8,12.640339374542236
31135,15.9,15.724233150482178
27151,14.8,17.454809188842773
38063,15.3,15.574716567993164
35047,13.0,15.593913555145264
29181,24.8,25.14993953704834
20173,16.7,15.76622486114502
13001,18.4,23.405689239501953
19021,15.3,17.162683486938477
17137,17.3,17.607080459594727
29229,23.0,25.63817596435547
17075,16.7,18.409430503845215
48271,14.3,19.806206703186035
17095,17.4,17.702133178710938
20041,16.0,17.109339714050293
13237,16.6,17.165688514709473
13165,23.0,24.530418395996094
48507,17.0,19.534157752990723
39041,12.2,13.227140426635742
13255,18.3,19.10520076751709
13005,21.3,20.84037971496582
16003,15.0,16.36241579055786
48413,16.1,17.817874908447266
29147,18.4,16.724452018737793
31001,14.0,16.100303649902344
31005,13.0,15.771367073059082
48279,17.5,19.200631141662598
48275,16.6,18.898386001586914
48345,14.8,15.49321699142456
29115,23.0,20.827497482299805
13085,12.6,15.009297370910645
05037,21.3,21.732619285583496
55113,17.4,16.904644012451172
55129,16.8,16.648969650268555
42019,12.2,14.40644359588623
36013,16.1,18.786492347717285
29079,20.8,20.433902740478516
48281,17.7,15.877521991729736
48057,13.3,17.55843448638916
16065,11.4,14.322800636291504
19069,17.4,18.467808723449707
16007,12.9,17.41870641708374
19079,15.1,16.517622470855713
01101,17.4,16.02721643447876
13043,21.2,21.950212478637695
13051,13.0,14.570013999938965
19137,18.3,18.92710590362549
48385,19.0,18.96260166168213
08115,16.0,18.427934646606445
19161,14.9,16.331886291503906
48399,15.6,16.72810697555542
13119,18.2,20.862031936645508
12049,19.9,23.78184413909912
13147,15.5,17.33485507965088
39033,22.8,21.6619873046875
13199,19.1,20.934064865112305
34033,12.5,17.64359760284424
38083,15.4,17.521377563476562
05063,22.6,21.620302200317383
31043,17.0,18.80199146270752
51590,20.9,21.13303852081299
51640,20.3,19.082449913024902
51660,14.1,15.776235103607178
18049,19.6,19.679841995239258
39105,24.7,23.978556632995605
54045,24.7,25.144472122192383
54013,25.5,23.81666088104248
28053,24.8,23.515043258666992
29025,21.0,20.462278366088867
37133,13.3,16.72428607940674
54091,23.6,20.998162269592285
12121,19.6,19.83586311340332
53045,13.6,17.558151245117188
50003,12.6,14.216102600097656
54093,17.4,16.948034286499023
32027,18.8,19.91861057281494
32510,16.9,15.110834121704102
19131,18.3,16.093332767486572
13229,17.0,20.880887031555176
37061,17.6,20.683212280273438
37127,17.1,17.899024963378906
13211,13.3,15.470681190490723
18035,19.7,20.088476181030273
20185,16.4,16.126326084136963
26035,19.3,23.67442512512207
08017,13.2,16.86472511291504
26007,18.8,19.333637237548828
26011,19.1,20.91061496734619
20051,12.2,13.90372371673584
20165,16.4,16.821622848510742
26157,20.3,19.99901580810547
18009,21.4,20.968058586120605
46101,16.3,17.923649787902832
01071,20.2,22.71761989593506
18011,16.1,12.775875568389893
18133,17.8,18.70432472229004
18159,16.0,16.433201789855957
40021,20.4,19.017006874084473
46029,16.8,17.01099395751953
27087,24.4,23.050323486328125
20171,18.8,15.109416484832764
55025,11.5,12.859318733215332
13197,19.1,18.915542602539062
