county_fips,per_depres,pred_outcome
38071,20.5,19.347658157348633
28061,18.1,20.832477569580078
17085,20.6,18.296347618103027
18077,26.4,24.746784210205078
29163,24.1,24.056148529052734
36055,21.9,23.16326904296875
36063,21.1,23.818058967590332
47167,28.7,25.2552433013916
51121,25.3,23.44225788116455
55091,22.6,19.36906623840332
05079,22.0,22.74380874633789
16061,21.9,21.960838317871094
39055,23.3,20.13220977783203
21067,,23.556519508361816
27061,23.8,20.912734985351562
28145,21.4,23.681249618530273
30095,22.6,18.97368812561035
42047,,20.572927474975586
21041,,26.848562240600586
47023,30.8,25.88576602935791
51685,20.4,18.42205047607422
48481,21.5,22.29256534576416
54091,30.2,25.136292457580566
55065,24.0,21.057493209838867
29083,25.1,24.220419883728027
30099,23.5,22.434431076049805
31025,18.2,17.482559204101562
48405,24.3,22.91398334503174
26145,26.5,22.458080291748047
28077,20.6,22.753999710083008
20035,21.5,21.49509048461914
12017,18.4,22.185773849487305
13281,20.3,21.14142417907715
25023,23.8,20.470413208007812
26153,26.6,22.855297088623047
28095,19.8,23.28100299835205
34015,18.6,19.72501277923584
39039,25.0,23.05361557006836
42085,,21.796985626220703
51051,26.4,27.377989768981934
01053,24.0,23.019762992858887
01039,24.3,24.170491218566895
13101,20.6,21.99251937866211
17003,21.2,23.64528751373291
27169,25.0,20.690446853637695
34031,15.4,18.972607612609863
38087,18.6,16.23034429550171
42105,,22.682931900024414
45005,19.6,19.9339656829834
16043,22.1,20.038434982299805
17069,22.4,22.067934036254883
18123,25.2,21.835493087768555
27031,22.4,22.295886039733887
49033,26.1,20.069952964782715
51185,26.9,25.046809196472168
53063,26.5,24.080875396728516
37181,23.1,20.5123348236084
05071,25.4,27.286102294921875
08051,23.3,21.38139533996582
12107,19.6,21.429203987121582
18079,27.0,25.579837799072266
40109,25.0,23.193284034729004
28115,20.9,23.333885192871094
21175,,26.6937255859375
31019,18.1,19.777952194213867
27079,23.5,20.818349838256836
37125,23.5,20.784263610839844
45047,23.6,20.824753761291504
49035,27.8,21.017592430114746
48297,21.4,22.606816291809082
56015,20.9,18.05695629119873
47161,29.0,25.73048210144043
01021,24.5,23.630459785461426
04021,19.8,19.52008056640625
13177,20.2,21.047795295715332
13109,20.8,21.035529136657715
19117,21.1,21.497878074645996
21211,,23.367514610290527
27087,26.6,21.12880516052246
29167,26.1,25.53141975402832
30037,23.0,21.807311058044434
38069,20.2,19.403388023376465
48067,24.0,23.3712100982666
21111,,22.57262897491455
48339,21.5,21.013866424560547
48075,21.9,21.183911323547363
56003,21.6,20.45605182647705
48489,19.5,21.776803970336914
21167,,24.894689559936523
21117,,23.524471282958984
13117,17.4,18.891109466552734
26131,25.2,20.42528533935547
27003,24.6,21.07631206512451
28103,17.9,19.639556884765625
01029,25.5,25.597054481506348
42015,,22.510510444641113
29061,25.7,23.608638763427734
21235,,28.601511001586914
42115,,22.560729026794434
48163,19.5,20.115788459777832
45023,23.0,21.73758029937744
48217,23.5,22.424476623535156
47031,29.8,25.036026000976562
46083,19.7,20.335471153259277
25025,23.2,19.657808303833008
48005,24.3,22.165508270263672
48007,22.4,22.133111000061035
42017,,20.498202323913574
19007,21.8,23.667404174804688
21205,,28.684840202331543
17019,22.6,21.28156280517578
35003,21.8,20.001005172729492
17167,21.1,21.561634063720703
35039,20.2,19.43146324157715
35031,24.8,19.904040336608887
38055,19.8,17.663394927978516
37195,23.8,20.963942527770996
19191,19.2,19.537195205688477
51107,18.4,17.786477088928223
47075,26.7,21.473328590393066
53019,25.0,23.093212127685547
37007,23.4,20.057960510253906
21209,,22.217761039733887
13299,21.9,22.490304946899414
48341,21.3,20.32274341583252
17001,22.4,21.482083320617676
26053,26.2,22.584247589111328
39027,26.2,25.379655838012695
29179,25.4,24.429373741149902
01083,23.7,24.343557357788086
19133,20.6,20.32014751434326
20187,19.1,21.5541353225708
18155,26.8,25.76109218597412
22045,27.9,23.859997749328613
25021,21.9,17.779329299926758
22115,27.5,24.680529594421387
36119,15.5,17.859224319458008
