county_fips,per_heartD,pred_outcome
18131,8.6,8.280224323272705
31117,9.2,8.955666542053223
37083,9.8,9.463676452636719
21033,,8.843176364898682
19119,7.2,6.926694393157959
31055,5.3,5.156208753585815
27131,6.0,5.9778151512146
05113,10.1,10.200352668762207
38035,5.4,5.006769895553589
51700,5.9,5.510824680328369
08125,7.2,7.064718723297119
39023,8.4,8.254733085632324
37105,7.2,7.102143049240112
38001,9.7,8.76708173751831
29221,8.8,8.928099155426025
33001,7.0,7.292650938034058
24043,7.2,6.75426983833313
20203,8.8,8.200360774993896
48129,8.4,8.649996280670166
42023,,9.763755321502686
51089,9.8,9.35346269607544
05099,10.3,9.505528926849365
40055,7.6,8.1505126953125
55057,8.7,8.111180305480957
46017,8.0,9.308260440826416
06047,6.1,5.784018278121948
16057,5.3,5.079479217529297
39169,7.6,7.381974458694458
48471,6.4,6.254441261291504
54013,12.5,11.438929080963135
32001,7.3,7.1684534549713135
19197,8.6,7.580592393875122
31039,7.7,7.164413928985596
47123,9.3,9.043362140655518
13253,9.5,9.29264783859253
13235,8.7,9.001818180084229
13173,7.9,7.480571746826172
13255,7.7,7.745532751083374
17095,8.2,7.9282636642456055
29201,7.8,7.777132511138916
48239,7.8,7.6869261264801025
12041,8.3,8.643188953399658
37161,8.9,8.359598636627197
13043,8.4,8.714351177215576
19121,6.2,6.227784633636475
48383,5.9,5.340431451797485
40049,8.2,8.344101905822754
54051,9.4,8.78242826461792
55009,6.2,5.742686986923218
21197,,8.167941093444824
18033,7.1,7.020315885543823
27005,7.8,7.380127429962158
36117,7.3,7.3578104972839355
26069,10.9,10.29249620437622
28073,6.4,6.409456729888916
48179,7.3,7.296873092651367
18081,6.0,6.050608396530151
18111,8.3,8.163547039031982
27147,6.7,6.371694803237915
28131,7.4,7.959923028945923
46025,8.6,8.042449235916138
51595,8.8,8.23001217842102
21047,,6.251573801040649
31091,8.6,8.958544254302979
17201,7.3,7.234079599380493
21133,,11.102935314178467
47057,9.1,9.109649181365967
27099,7.0,7.03079891204834
13245,6.6,6.649775981903076
