county_fips,per_copd,pred_outcome
05065,12.2,11.200520515441895
38043,8.1,8.226219654083252
37077,8.0,7.955805063247681
37109,7.6,7.3954503536224365
51660,6.1,6.446536540985107
51690,10.2,9.302501201629639
19001,8.7,8.191831111907959
39073,10.9,11.408072471618652
13243,13.7,11.802076816558838
48507,8.4,7.961974859237671
48011,7.4,7.916756868362427
13265,10.8,10.992743492126465
19035,9.0,7.704188823699951
05025,10.3,10.502498626708984
08091,6.2,6.453937768936157
05147,12.3,12.125671863555908
48429,8.4,9.032774925231934
27109,4.7,5.579159736633301
13301,10.5,11.206905841827393
48359,7.6,7.343984127044678
29089,8.5,8.383676052093506
13125,9.4,9.443669319152832
13085,6.8,7.273204326629639
05123,10.9,11.633626937866211
55125,8.3,8.09691858291626
39093,8.2,8.400413990020752
28135,10.2,10.521678924560547
29021,9.3,8.04450011253357
48187,5.5,6.201328277587891
48235,7.2,9.427846431732178
12027,12.1,10.433951377868652
18039,8.8,8.191825866699219
48237,8.8,9.296677112579346
40037,8.9,9.480955600738525
29169,5.8,6.611506938934326
19039,9.4,9.25504446029663
08079,6.9,6.805782794952393
01061,11.0,10.906618118286133
01017,9.9,9.906635284423828
12081,8.3,9.15838360786438
08121,7.6,8.31510591506958
19079,7.3,6.8817527294158936
20139,8.4,8.489367008209229
48311,9.1,7.816621780395508
19093,8.2,8.014711856842041
08099,8.1,8.429279804229736
39135,9.1,9.6242995262146
39137,7.4,7.394629240036011
17179,7.3,7.347738265991211
19161,8.1,7.689367055892944
48403,11.1,10.854560375213623
19181,5.7,5.994852781295776
19107,8.9,8.409128189086914
39155,10.2,9.77621841430664
48463,6.6,8.09770941734314
48469,6.9,7.8886590003967285
08025,7.1,8.286160230636597
08027,8.6,8.494052171707153
08005,4.9,4.976200103759766
08043,8.2,8.191878318786621
48261,7.2,9.85496711730957
48433,9.6,9.442624568939209
48227,6.6,6.964210748672485
40001,11.7,11.908371448516846
36039,8.0,8.379801750183105
05047,11.2,11.95643663406372
36041,9.4,9.668212413787842
36113,7.4,8.022897720336914
36057,8.2,8.916156768798828
36093,6.4,7.046936273574829
51137,7.4,7.472426652908325
40091,12.4,12.16800308227539
37075,9.2,9.924548149108887
01131,12.8,12.03050708770752
01107,10.0,10.160948276519775
54061,6.7,6.012324571609497
29063,9.0,8.590466022491455
54085,13.4,13.442975997924805
31061,9.2,9.799587726593018
12007,10.5,9.407939910888672
48021,6.8,7.33460545539856
53051,8.7,8.930936336517334
13019,10.7,10.636365413665771
28067,9.3,9.240783214569092
51023,7.6,8.297967195510864
51067,9.2,8.996485710144043
32029,8.1,7.83024787902832
29139,10.6,10.870249271392822
13229,9.3,9.323984146118164
37127,8.3,8.377073526382446
47051,9.5,9.642084121704102
18035,9.1,9.307356357574463
20159,7.4,7.727187156677246
38049,7.6,7.274815797805786
20103,6.0,6.030161619186401
13079,9.0,9.714580535888672
20141,9.3,8.865011215209961
20163,8.2,8.171119213104248
26087,9.0,8.29825496673584
38041,7.5,8.378609657287598
18179,8.5,8.720373153686523
19087,7.8,7.595714092254639
22091,11.5,11.37638235092163
18097,7.3,7.228654146194458
18159,8.9,8.37386417388916
17141,7.8,7.32222056388855
20161,4.9,5.2146852016448975
20089,11.0,9.450983047485352
20143,8.2,7.540271520614624
20179,7.5,7.790253400802612
13193,11.3,10.720658302307129
29015,12.4,11.65929651260376
13249,8.5,9.060224533081055
22049,11.2,11.029760837554932
51720,10.5,10.705481052398682
29067,11.7,12.657037258148193
51710,6.3,5.941392183303833
08001,5.1,6.008111000061035
51740,7.6,7.7222912311553955
12023,10.1,10.36098575592041
54019,12.2,12.016684532165527
28099,10.4,10.474409103393555
12053,9.1,9.895630359649658
53069,9.2,9.182863235473633
40119,6.7,6.724165678024292
27139,4.3,4.609004020690918
20145,8.1,8.034575462341309
19155,7.8,7.507415533065796
27089,7.0,7.369709491729736
47131,11.4,10.670645236968994
13227,8.5,8.559135913848877
18095,9.2,9.178899765014648
19141,8.4,7.957579135894775
31143,7.2,7.470727205276489
48035,8.7,9.911272525787354
51167,11.4,12.265877723693848
35028,3.7,4.897590637207031
20047,8.8,8.812163829803467
06075,3.9,4.255299687385559
20075,6.5,7.554135799407959
28003,9.9,9.816315174102783
47115,11.9,11.457653999328613
05095,11.5,11.96791124343872
17039,8.4,8.1401207447052
21085,,12.798757076263428
