county_fips,per_stroke,pred_outcome
39003,4.3,3.6582764387130737
20129,4.1,4.069228887557983
28031,5.1,4.6764349937438965
39107,3.9,3.354944348335266
27131,3.1,2.9384970664978027
48283,3.8,3.968596339225769
20045,2.7,2.3744035959243774
48393,4.0,3.6447006464004517
13189,4.9,4.647684335708618
29075,4.4,3.9510918855667114
47071,4.6,4.586702585220337
31037,3.8,3.153114676475525
47159,3.9,3.7176146507263184
05053,3.9,3.701069951057434
16075,4.6,3.698999047279358
17103,4.2,3.5220892429351807
46071,6.0,5.4883527755737305
47059,4.7,4.216700077056885
27099,4.0,3.4787250757217407
31013,3.6,3.4119043350219727
48139,3.0,2.9191532135009766
08079,4.1,3.4234395027160645
40043,4.5,3.8973212242126465
48297,4.6,4.489553451538086
13309,5.6,4.459047317504883
19101,4.6,3.4208182096481323
08125,4.1,3.619916319847107
29217,4.4,4.079514265060425
50013,3.3,3.154618740081787
17171,3.8,3.8076839447021484
26135,5.6,4.7926154136657715
20123,4.1,3.6616199016571045
45063,3.5,3.2123013734817505
48357,3.5,3.222837805747986
13187,3.5,3.341105580329895
31185,3.3,3.3704588413238525
27147,3.5,3.0739234685897827
18171,3.9,3.736810326576233
48303,2.9,2.8350090980529785
20137,3.7,3.6741771697998047
48371,3.6,3.356969952583313
51135,5.1,4.714639902114868
13057,3.3,2.6579689979553223
37025,3.2,2.846127152442932
31057,4.0,3.576620936393738
19165,4.3,3.665873885154724
29510,4.1,3.3267717361450195
20139,4.0,3.7843161821365356
20003,4.2,4.037450432777405
39159,2.3,2.6656062602996826
31085,5.3,3.8086533546447754
21071,4.8,4.873189687728882
13297,4.0,3.4350290298461914
46017,6.1,5.265150785446167
19065,4.5,3.8110318183898926
39047,4.6,3.893573760986328
37081,3.7,3.207616925239563
54085,5.7,4.702381610870361
13299,5.2,4.51667046546936
26001,5.7,4.870770215988159
37033,5.4,4.720225095748901
48007,4.9,4.469527244567871
41055,4.8,4.268530368804932
05105,4.6,4.0429160594940186
08089,5.3,4.1205689907073975
13097,3.8,3.4892696142196655
40125,4.2,3.746863842010498
28035,3.8,3.56751024723053
37071,4.0,3.496235728263855
08087,3.4,3.472952961921692
42123,4.3,3.9883137941360474
48143,3.4,3.060403347015381
