"county_fips","per_obesit","pred_outcome"
"16023",35.6,34.7444916666667
"16025",32.9,33.901975
"16027",37.2,35.4913541666667
"16029",33,33.0847708333333
"16031",38,35.2276791666667
"16033",35.3,34.2792041666667
"16035",32.3,33.9804916666667
"16037",33.1,32.5143958333334
"16039",35.6,35.4960833333334
"16041",32.8,34.2619541666667
"16043",33.7,33.1725291666667
"16045",31.4,34.9965791666667
"16047",36.9,36.545775
"16049",32.1,33.7596958333333
"16051",37.3,32.7300125
"16053",39.9,36.1943833333334
"16055",34.4,32.2235166666667
"16057",26.6,31.1124041666667
"16059",32.5,32.8916541666667
"16061",35.9,33.9738749999999
"16063",36.4,33.77545
"16065",29,32.3519583333333
"16067",34.3,37.1818166666667
"16069",35,32.3532333333333
"16071",31.8,33.4977083333334
"16073",34.4,34.3568458333334
"16075",37.5,35.5759833333333
"16077",37.3,37.2383291666666
"16079",34.9,35.8764541666667
"16081",30.1,29.2909833333334
"16083",36.2,35.9148541666667
"16085",34.6,31.2666041666666
"16087",37.6,34.3804125
"17001",38.6,36.2406458333333
"17003",42.8,40.963525
"17005",36.6,37.9965375000001
"17007",39.5,35.2630750000001
"17009",40.3,39.1655291666667
"17011",37.5,37.205325
"17013",34.7,36.2692291666667
"17015",35.6,38.0865958333334
"17017",38.4,38.4258458333334
"17019",32.5,32.1191291666668
"17021",36.4,37.89485
"17023",35.4,37.169925
"17025",38.4,37.1770041666668
"17027",35.3,36.6135250000001
"17029",37.1,36.3929333333333
"17031",32.8,31.7713458333333
"17033",36.8,36.5886083333332
"17035",37.6,36.8668416666666
"17037",33.9,34.2921958333334
"17039",36.6,36.52315
"17041",36.4,35.9913666666666
"17043",29.5,32.1511958333334
"17045",37.3,36.93891875
"17047",37,37.9124571428571
"17049",35.2,36.4780500000001
"17051",37,38.0105375000001
"17053",37.7,37.194225
"17055",39.7,37.3100625
"17057",39.4,38.0148875
"17059",38.5,38.4650375
"17061",37.8,37.6250125
"17063",35.3,34.7254208333334
"17065",37.4,37.0088625
"17067",34.8,37.2720375
"17069",37.9,38.235325
"17071",36.7,37.6497083333333
"17073",34.3,35.5739458333333
"17075",38.3,37.2176416666667
"17077",36.1,36.76045
"17079",35,37.0197958333333
"17081",38.6,36.6346166666666
"17083",37.5,35.6941541666667
"17085",34.3,35.659825
"17087",36,39.2860166666667
"17089",37.5,32.3288416666667
"17091",39.7,37.2400958333334
"17093",37,32.7788291666668
"17095",37.9,39.7714416666668
"17097",31.8,31.3699958333334
"17099",36.7,37.70475
"17101",37.7,38.0507708333334
"17103",37.6,37.8667000000001
"17105",37.7,37.2682166666666
"17107",38.4,36.5287208333333
"17109",36.2,36.3031791666666
"17111",34.7,31.9683583333334
"17113",34,34.2400833333334
"17115",36.5,37.7408458333334
"17117",38.1,36.8836861111112
"17119",35.3,37.30705
"17121",38.2,38.6701625000001
"17123",36.5,36.8491
"17125",35.6,37.7597833333333
"17127",38.4,38.5761958333334
"17129",35.2,35.7356458333332
"17131",36.9,38.6710666666667
"17133",33.2,33.9286083333335
"17135",36.2,37.5537666666667
"17137",36.9,36.9373172619048
"17139",35.2,36.0478125
"17141",35.8,36.4314416666667
"17143",35,34.3475
"17145",39.2,38.8388458333334
"17147",33.9,35.14255
"17149",37.1,38.1009125
"17151",37.2,38.5713583333334
"17153",42.6,42.1572375
"17155",34.4,36.587625
"17157",37.3,38.6025333333333
"17159",37.4,36.7979458333333
"17161",36.9,37.2076749999999
"17163",38.1,38.9863958333333
"17165",39.6,37.8433791666666
"17167",37.9,35.3713791666666
"17169",39.7,39.5445500000001
"17171",35.4,37.9634458333334
"17173",36.7,35.8837333333334
"17175",37.2,37.6594750000001
"17177",41.5,38.5130958333333
"17179",35.5,35.8182541666665
"17181",37,37.3659875
"17183",40.4,38.1278333333334
"17185",37.2,37.4526708333333
"17187",36.9,38.0328
"17189",35.8,36.0642958333334
"17191",37,37.2975291666666
"17193",38,38.4099916666666
"17195",34.9,37.58695
"17197",36.7,31.8917666666667
"17199",38.4,35.9723916666666
"17201",38.1,38.4921041666666
"17203",34.3,34.5136958333333
"18001",39.3,39.1677791666667
"18003",38.1,36.9974791666667
"18005",34.2,36.9298875000001
"18007",40.3,38.32195
"18009",37.7,39.2861041666666
"18011",35.8,34.7891375
"18013",37.4,37.1345041666667
"18015",38.7,38.3697874999999
"18017",40.2,38.9404208333333
"18019",41.2,37.9942416666667
"18021",42.3,37.5003624999999
"18023",39,37.9572166666666
"18025",41.4,41.4856791666666
"18027",38,37.0006666666666
"18029",35.5,37.1156041666667
"18031",41.6,37.6461125
"18033",37.6,38.0725375
"18035",37.2,39.2715833333334
"18037",38.1,38.0511416666666
"18039",42,37.8845833333333
"18041",41,39.784075
"18043",36.7,37.1228041666668
"18045",39.1,39.0334333333333
"18047",37.9,38.3409625
"18049",41.6,37.9208291666666
"18051",40.2,37.5191249999999
"18053",41.7,39.8579583333334
"18055",40.4,37.8483375
"18057",28.5,32.0219541666667
