"county_fips","per_depres","pred_outcome"
"17065",22.8,21.5280083333333
"17067",21,20.2559458333334
"17069",21.6,22.0908125
"17071",20.7,19.3806208333333
"17073",20.7,19.8747041666667
"17075",21.2,21.6985208333333
"17077",22.9,23.0552166666667
"17079",21.5,21.6494125
"17081",22,21.5354916666666
"17083",22.3,20.7266916666667
"17085",19.7,20.1844
"17087",19.8,24.1893458333333
"17089",19.2,17.3970833333334
"17091",20.9,20.8059083333333
"17093",19.5,18.8178875
"17095",22.3,20.257
"17097",18.9,16.9325666666668
"17099",22,20.4701291666666
"17101",22.1,23.7261541666666
"17103",21.5,19.6796041666667
"17105",21.8,20.4741958333333
"17107",22.1,20.5505583333334
"17109",23.6,21.0172375000001
"17111",19.9,18.9423583333333
"17113",21.7,20.6640041666667
"17115",21.3,20.5532416666667
"17117",22.4,21.0978791666667
"17119",20.6,20.4275083333333
"17121",23.1,21.8696791666666
"17123",22.1,20.216375
"17125",21.4,20.7355833333334
"17127",22,25.3473166666667
"17129",22.3,20.3118791666667
"17131",21.5,19.2935166666667
"17133",20.6,20.2996833333333
"17135",21.1,21.6639
"17137",21.8,20.8507208333334
"17139",22.6,21.4761458333333
"17141",22.1,20.0273916666667
"17143",21.9,20.6026083333334
"17145",21.9,21.6294875
"17147",20.7,20.2780333333333
"17149",22.1,21.1359708333333
"17151",20.1,23.5321625
"17153",20.8,23.1641375000001
"17155",20.3,19.8420416666666
"17157",21,20.7907124999999
"17159",21.8,21.2719958333334
"17161",20.2,20.2124833333334
"17163",19.9,20.2997916666667
"17165",23.4,22.0627333333333
"17167",21.4,20.5053916666666
"17169",20.7,21.044425
"17171",21.1,20.6782708333333
"17173",22.3,21.063575
"17175",21.9,19.9839625
"17177",21.6,20.2172875
"17179",22.3,20.5876625
"17181",21.7,22.2624083333333
"17183",21.4,21.1750125
"17185",22.3,21.5008375
"17187",22.4,20.0900166666667
"17189",20.8,20.4278625
"17191",22.4,22.2860333333333
"17193",23.4,23.2631583333333
"17195",20.6,19.9250125
"17197",19.1,17.5641208333334
"17199",22,21.1751375
"17201",21.4,20.846475
"17203",22.1,20.0996458333333
"18001",26.7,25.2125291666667
"18003",23.8,23.5208416666667
"18005",22.8,23.3644583333333
"18007",25.2,25.1478208333333
"18009",24.6,25.6933375
"18011",22.9,22.1010374999999
"18013",22.9,24.2530958333333
"18015",23.7,24.6796416666666
"18017",24.3,23.858725
"18019",24.3,24.4890208333333
"18021",24.6,23.6553916666666
"18023",24.2,24.2200083333333
"18025",25.5,27.9105958333333
"18027",26.1,25.1122125
"18029",23.3,24.0629
"18031",25.1,24.5195916666667
"18033",24.3,24.54995
"18035",30.4,25.4062416666667
"18037",23,24.6210416666667
"18039",23.4,23.8595375
"18041",25,25.4088958333333
"18043",24.4,24.7257958333333
"18045",24.2,25.3982708333333
"18047",24.1,24.0489416666667
"18049",25.5,24.7720833333333
"18051",26,24.173725
"18053",27,25.5965875
"18055",25.1,24.6058458333333
"18057",20.6,22.1235041666665
"18059",24,22.6690541666666
"18061",23.3,24.7731125
"18063",22.6,22.1450749999999
"18065",25.1,24.1584958333333
"18067",24,24.3381833333333
"18069",25.5,24.4703166666667
"18071",25.1,24.7609625
"18073",24.5,21.2721666666666
"18075",26.2,25.3525458333333
"18077",24.9,25.6292125
"18079",25,26.5357333333333
"18081",24.1,24.1001125
"18083",24.7,24.6483541666666
"18085",23.2,23.7893458333333
"18087",27.1,25.5601208333333
"18089",20.5,21.9784416666667
"18091",23.4,23.1888083333334
"18093",25.1,24.0398083333333
"18095",25.5,24.4173958333333
"18097",23.2,24.2781666666667
"18099",23.3,24.9044124999999
"18101",24.9,24.35005
"18103",23.8,25.0634208333333
"18105",26.9,24.1932916666666
"18107",25.1,25.2353
"18109",25,24.1508833333333
"18111",24.9,24.8279
"18113",23.8,24.9169416666667
"18115",24.3,23.7290416666667
"18117",25.3,26.2253666666667
"18119",24.6,25.0191291666666
"18121",25.9,25.645425
"18123",24.2,23.5805083333333
"18125",24.3,22.4463791666666
"18127",22.5,21.7743041666666
"18129",22.8,21.6676791666667
"18131",24.5,24.8456958333333
"18133",25.1,22.2107916666666
"18135",25.3,25.1355375
"18137",25,24.5781958333333
"18139",25,25.3436416666666
"18141",25.4,22.5656583333333
"18143",26.7,27.0509583333333
"18145",25.4,25.1316499999999
"18147",23.2,22.6794625
"18149",24.7,24.6868125
"18151",22.9,23.1320083333333
"18153",24.4,24.667075
"18155",23.9,26.7361166666666
"18157",24.8,22.7572708333333
"18159",23.3,24.9581458333333
"18161",24.9,24.2285958333334
"18163",24.6,25.2803916666667
"18165",26.4,22.0531583333333
"18167",26.5,24.9393625
"18169",23.7,24.9268375
"18171",23.7,22.2896416666667
"18173",22.4,23.5851916666667
"18175",26.4,26.3481708333333
"18177",24.7,26.0124291666667
"18179",24,23.4829791666667
"18181",24.7,24.2076541666667
"18183",24.2,24.0911291666667
"19001",18,17.5551
"19003",18.3,17.5863666666667
"19005",17.6,19.8091708333334
"19007",18.7,21.4010083333334
"19009",18.9,19.2444125
"19011",20.2,17.7292125
"19013",20.5,19.2895458333333
"19015",18.9,17.6884083333333
"19017",19,17.97495
"19019",18.9,17.8805875
"19021",16.1,16.0708625
"19023",17.4,18.2091041666666
"19025",18.2,17.282025
"19027",19.4,17.2875041666667
"19029",20,18.2439916666667
"19031",19.4,18.5574916666666
"19033",18.8,19.8440916666667
"19035",17.7,17.7851666666667
"19037",18.4,19.2610458333334
"19039",18.4,19.2080125
"19041",17.5,18.2023208333333
"19043",17.5,19.0940333333333
"19045",19,20.1358875
