"county_fips","per_highCh","pred_outcome"
"20107",39.6,41.0080333333333
"20109",39.8,40.8331291666666
"20111",37,38.412025
"20113",37.9,39.1088125
"20115",40.7,41.0934500000001
"20117",39.5,39.8638875000001
"20119",39.5,38.4370125
"20121",39.7,39.6608583333334
"20123",38.7,39.9265375
"20125",38.4,39.525425
"20127",38,41.7172708333333
"20129",41.3,39.9083875
"20131",37.2,37.8138958333334
"20133",38.6,40.0520249999999
"20135",41.7,41.055675
"20137",37,39.76365
"20139",40.1,40.90375
"20141",41.7,41.9297875
"20143",40,40.46785
"20145",40.2,40.1374708333333
"20147",39.8,40.9725333333334
"20149",33.1,36.1009
"20151",36.8,39.7608583333332
"20153",41.4,41.5064
"20155",40.1,40.7864041666667
"20157",41.6,41.2559166666667
"20159",38.5,39.528525
"20161",26.6,28.9991
"20163",40,41.0761666666667
"20165",42.5,41.7685833333333
"20167",39.2,41.2294791666667
"20169",39.2,39.3345499999999
"20171",39.3,39.8390083333333
"20173",37.2,37.0250874999999
"20175",34.4,35.9802
"20177",40.5,38.7229416666667
"20179",40.9,40.9814958333333
"20181",38.3,39.3268333333333
"20183",42.2,42.4436583333333
"20185",40.5,40.7869083333333
"20187",38.8,38.7814375
"20189",37.3,37.6247291666667
"20191",37,39.8133958333333
"20193",34.2,37.3806958333334
"20195",40.8,42.1070625
"20197",39.4,40.6473708333334
"20199",39,38.8873916666667
"20201",41.5,40.4322541666667
"20203",39.4,39.2633416666667
"20205",39.7,41.2974791666666
"20207",41.8,42.0108250000001
"20209",37.4,37.3629708333332
"21001",38.8,39.2300166666666
"21003",37.8,39.2029666666666
"21005",35.2,36.4068666666667
"21007",39.6,39.8289583333333
"21009",39.8,39.0933666666666
"21011",38.2,39.7411916666666
"21013",41.1,41.4447916666668
"21015",34.1,35.4233458333333
"21017",37.5,36.9505666666667
"21019",38.3,40.2475791666667
"21021",36.3,36.6861416666666
"21023",37.5,38.5486541666667
"21025",40.8,41.0734458333334
"21027",40.1,39.9658958333333
"21029",36.9,37.0213958333334
"21031",37.8,40.4672333333333
"21033",38.8,39.7263583333333
"21035",36.3,37.6535916666666
"21037",34.4,35.30265
"21039",39.8,40.060025
"21041",39.2,39.0009749999999
"21043",39.6,41.1806625
"21045",39.9,41.3959625
"21047",32.8,33.6688749999999
"21049",37.5,37.5169833333333
"21051",39.7,40.4921083333334
"21053",38.7,40.9547
"21055",41.2,40.5321208333333
"21057",41.1,42.6036458333333
"21059",37.9,37.3289041666667
"21061",38.9,39.9759499999999
"21063",40.6,41.9612666666666
"21065",40.2,40.9007166666667
"21067",31.1,34.2138833333333
"21069",37.7,39.0304125
"21071",41.2,42.3944333333333
"21073",34.7,36.338125
"21075",38.9,39.7621500000001
"21077",36.5,37.9577833333333
"21079",38.6,38.0964041666667
"21081",35.8,37.173375
"21083",39.2,39.4037583333335
"21085",40.9,39.5667124999999
"21087",41.2,40.8292583333333
"21089",38,39.0328625000001
"21091",37.4,38.1394541666666
"21093",35.3,35.743075
"21095",40.3,41.8706041666668
"21097",38,38.2696291666667
"21099",39.8,40.1487708333333
"21101",37.7,37.84355
"21103",38.4,38.5577791666667
"21105",41.7,40.2343875
"21107",38.7,38.6008041666666
"21109",41,40.4858333333333
"21111",36.8,36.8049791666666
"21113",35.6,35.7210125
"21115",39.8,39.9629291666666
"21117",36.6,35.5361833333332
"21119",40.8,42.5591708333333
"21121",40.6,40.8398875
"21123",37.4,38.7076916666667
"21125",40.4,39.753
"21127",39.8,41.4873166666667
"21129",40.1,41.3430624999999
"21131",41.1,42.4259583333333
"21133",42.6,42.8919333333334
"21135",41.1,41.5142333333333
"21137",38.7,39.2249875
"21139",40.8,40.0432958333332
"21141",38.5,39.4294958333333
"21143",39.4,39.3816041666667
"21145",38.4,37.661475
"21147",40.1,41.1602583333334
"21149",38.2,38.0624041666667
"21151",34,35.8104375
"21153",41.8,42.4571291666666
"21155",37.7,39.6748041666666
"21157",39.2,39.5882
"21159",37.4,40.8789625
"21161",38.4,37.4403666666667
"21163",35.7,36.7263958333334
"21165",40.7,41.7291583333334
"21167",38.2,37.29115
"21169",39.2,40.4619791666667
"21171",39.2,40.0998958333333
"21173",37.8,38.4615458333334
"21175",36.4,38.5260125
"21177",38.2,39.4851208333333
"21179",35.7,36.4563541666667
"21181",38.8,39.0553
"21183",37.6,38.6493
"21185",33.8,33.9352583333333
"21187",39.1,38.5205708333333
"21189",41.9,42.8637208333334
"21191",38,38.7115702380953
"21193",39.2,40.1004458333334
"21195",42.3,42.9542166666667
"21197",37,38.5368125000001
"21199",40.9,39.6123291666666
"21201",41.9,39.8564625
"21203",39.5,40.8170208333333
"21205",33.6,35.1849833333334
"21207",40.2,41.3590125
"21209",35.1,35.3154416666666
"21211",34.8,35.794125
"21213",36.7,37.6330333333332
"21215",37.2,36.6703416666668
"21217",36.9,37.0162541666667
"21219",37.9,38.7242583333334
"21221",41.3,40.7872125
"21223",38.8,38.1481291666667
"21225",38.4,37.8097583333333
"21227",33.6,34.8613958333333
"21229",38.9,37.9844166666667
"21231",40.5,42.0388041666667
"21233",38.4,39.0292083333333
"21235",36.6,39.0047708333333
"21237",41.7,42.1458333333333
"21239",37.3,36.1892083333334
"22001",38.6,39.3055458333333
"22003",36.8,38.9399416666667
"22005",35.5,36.2282041666667
"22007",40.6,40.3313958333333
"22009",39.2,40.4532833333333
"22011",37.1,38.3378708333333
"22013",40.8,40.992575
"22015",34.1,37.2005166666667
"22017",39.9,39.1405083333334
"22019",36,37.5710208333333
"22021",38.8,40.075625
"22023",39.6,39.8338083333333
"22025",39,38.9108958333333
"22027",40.6,40.5304333333334
"22029",39.2,39.0506291666666
"22031",39.5,39.898275
"22033",35.4,37.5316
"22035",38.6,38.6307
"22037",37.8,39.4610875
"22039",39.2,40.1474625
"22041",39.4,39.8864291666667
"22043",37.7,38.8359666666667
"22045",38.1,39.3639583333334
"22047",37.1,38.7113291666666
"22049",38.8,40.3161583333333
"22051",38.9,38.7876166666666
"22053",38.2,39.2454916666667
"22055",34.9,36.1328708333333
"22057",39.5,38.6790166666666
"22059",36.4,37.9463958333333
"22061",33.2,35.0025583333334
"22063",35.6,36.2673416666667
"22065",38.6,38.4359958333333
"22067",40.6,39.9055666666667
"22069",35.7,37.8952
"22071",35.1,37.914475
"22073",37.3,37.0840833333334
"22075",36.1,37.3332291666667
"22077",40.1,40.33385
"22079",37.9,38.199975
"22081",40.2,41.3565874999999
"22083",38.6,39.9089958333333
"22085",40.6,41.4392958333333
"22087",37.1,37.8700791666667
"22089",36.1,36.9399166666668
"22091",39.6,40.6434208333333
"22093",38.8,38.7035833333334
"22095",36.7,37.9547958333334
"22097",38.7,39.6850791666667
"22099",36.9,39.2144458333334
"22101",39.4,40.0326541666667
"22103",37.7,38.6781750000001
"22105",34.8,37.676475
"22107",43.4,41.0596833333334
"22109",38,38.8019875
"22111",39.7,40.3083166666666
"22113",40.3,38.4059583333333
"22115",33.6,35.2283208333333
"22117",40.1,40.2116541666667
"22119",40.8,40.1909125000001
"22121",34.2,36.732225
"22123",40.2,40.0157833333333
"22125",36.6,37.9554666666667
"22127",38.2,39.5139083333334
"23001",39.1,38.4278583333334
"23003",41.4,39.9522291666666
"23005",38.1,35.7217375
"23007",39.6,38.982775
"23009",39.6,39.8908041666666
"23011",37.8,35.5162291666667
"23013",41.7,38.9181749999999
"23015",39.6,39.5798458333332
"23017",38.2,38.8840166666668
"23019",39.4,38.1920916666667
"23021",45.1,40.1882625
"23023",40,37.7790625000001
"23025",42.3,40.3987416666666
"23027",37.6,39.7686999999999
"23029",42.5,42.6838458333333
"23031",35.5,35.1807458333334
"24001",37.5,37.8859166666667
"24003",35.7,36.5986833333334
"24005",34.4,35.4977166666666
"24009",36.2,36.9448999999999
"24011",38.1,38.4992625000001
"24013",36.8,37.2544249999999
"24015",37.2,37.3545708333332
"24017",34.6,36.2235875
"24019",40.2,41.0311250000001
"24021",35.8,36.9870916666667
"24023",40.5,41.2494999999999
"24025",35.4,36.010175
"24027",36.7,37.7107458333333
"24029",38.8,39.9352874999999
"24031",38.4,37.7679625000001
"24033",35.5,36.5637833333333
"24035",35.6,36.7803708333332
"24037",36.6,37.1053874999999
"24039",36.2,37.4027416666667
"24041",39.3,39.7860541666665
"24043",39.7,38.0568249999999
"24045",35,36.2829666666666
"24047",40.8,40.6923416666665
"24510",32,33.3795583333334
"25001",41.8,39.8787291666667
"25003",35.4,35.3554875
"25005",36.8,35.7576958333333
"25007",37.2,38.2240416666667
"25009",35.7,35.7298333333333
"25011",35.2,35.3542916666666
"25013",34.9,34.9445958333334
"25015",32.5,35.3943375
"25017",33.1,34.1175708333334
"25019",33.6,35.1563208333334
"25021",35.6,35.7246916666667
"25023",35.4,35.8315
"25025",29.6,31.8902750000001
"25027",33.1,35.1145416666666
"26001",43.6,41.6265
"26003",38.6,40.2117000000001
"26005",37.4,37.1087708333333
"26007",38.5,40.8427666666666
"26009",40.6,40.7158749999999
"26011",40.2,41.2582916666667
"26013",38.2,40.1378875000001
"26015",37,37.895975
"26017",37.1,38.8652458333334
"26019",38.6,40.7608916666666
"26021",35.5,36.3853166666666
"26023",39.7,39.0875041666666
"26025",36.2,37.2703083333334
"26027",36.7,38.5491291666666
"26029",39.8,40.3835583333334
"26031",40.2,41.0788000000001
"26033",34.5,36.3988625000001
"26035",40,41.5368166666666
"26037",34.3,36.3273666666667
"26039",39.6,40.5815875000001
"26041",38.8,39.8704458333333
"26043",36.7,38.9474333333333
"26045",35.8,36.4577125
"26047",37.3,39.9886583333333
"26049",38.6,37.3238208333334
"26051",40.7,41.5636249999999
"26053",39.9,41.8433333333334
"26055",32.9,38.5599041666667
"26057",33.7,37.1399249999999
"26059",38.5,38.9962458333333
"26061",32.2,35.5603416666667
"26063",39,41.2989958333333
"26065",32.2,32.9937166666667
"26067",33.7,35.9282541666666
