"county_fips","per_diabetes","pred_outcome"
"19121",10.5,9.97495746612549
"19123",11.7,11.22727394104
"19125",10.5,8.94750785827637
"19127",12.7,12.1246109008789
"19129",11.3,9.61030197143555
"19131",12.2,11.3133325576782
"19133",13.1,12.5541076660156
"19135",11.7,10.3703203201294
"19137",12.9,12.0648727416992
"19139",12.3,11.0757665634155
"19141",12.4,12.1871271133423
"19143",14,12.9557113647461
"19145",13.6,11.913745880127
"19147",12.1,11.9175958633423
"19149",11.2,11.1222906112671
"19151",13.3,12.3011884689331
"19153",10.1,9.19041538238525
"19155",11.7,10.9855833053589
"19157",11.4,11.2292804718018
"19159",12.2,12.0419645309448
"19161",12.5,11.6170825958252
"19163",11,9.78727531433105
"19165",12.5,11.2385053634644
"19167",9.8,9.64450931549072
"19169",8.1,7.61559104919434
"19171",13.6,12.8995494842529
"19173",12.9,12.6130981445312
"19175",12.1,11.3681526184082
"19177",13.9,12.4815940856934
"19179",13.5,12.6942386627197
"19181",9.7,9.16676330566406
"19183",12,11.3452587127686
"19185",13.1,13.6704597473145
"19187",11.8,10.7780456542969
"19189",11.6,11.3346748352051
"19191",10.7,10.1665906906128
"19193",12.1,11.6224155426025
"19195",12.4,11.2242746353149
"19197",13.9,12.6310091018677
"20001",12.5,12.1876287460327
"20003",13.1,12.3135662078857
"20005",11.2,11.8386278152466
"20007",13.8,11.8420782089233
"20009",13.4,12.7507333755493
"20011",12.7,12.0458974838257
"20013",13.5,13.2346000671387
"20015",10.7,9.52993392944336
"20017",13.9,11.770824432373
"20019",15.2,13.9987173080444
"20021",13.4,12.6669187545776
"20023",14.8,13.7362747192383
"20025",12.1,11.7001714706421
"20027",12.8,12.3280391693115
"20029",12.3,11.9495735168457
"20031",12.7,12.1117057800293
"20033",13.3,13.3136072158813
"20035",12.8,12.5530920028687
"20037",11.2,10.4721193313599
"20039",13.4,11.9749059677124
"20041",11.9,11.7743902206421
"20043",11.5,11.5467929840088
"20045",8.4,8.30803680419922
"20047",14.3,13.3536386489868
"20049",15.8,13.6626167297363
"20051",9.8,8.95105075836182
"20053",11.7,11.9323434829712
"20055",13.1,12.6088361740112
"20057",13.1,12.277229309082
"20059",11.5,10.6523303985596
"20061",9.3,10.8427724838257
"20063",12.3,12.0841503143311
"20065",14.3,12.4718732833862
"20067",11.8,11.2371072769165
"20069",11.2,10.5653209686279
"20071",11.7,11.3417015075684
"20073",14.4,13.5432186126709
