"county_fips","per_depression","pred_outcome"
"17141",21.8,20.4644165039062
"17143",22.1,21.192928314209
"17145",22.3,19.5022621154785
"17147",21.7,17.6521492004395
"17149",23.2,22.9843635559082
"17151",21.3,22.7758140563965
"17153",21.9,24.0620651245117
"17155",21.1,18.2314395904541
"17157",21.9,18.7692184448242
"17159",23,20.5202522277832
"17161",20.4,21.1011867523193
"17163",20.9,20.145845413208
"17165",23.3,22.2392120361328
"17167",21.1,22.0001373291016
"17169",21.9,22.5841960906982
"17171",22.7,18.6066226959229
"17173",22.4,20.3059501647949
"17175",22.3,21.1737422943115
"17177",22.4,20.3036231994629
"17179",23,20.5132999420166
"17181",22.8,21.6617851257324
"17183",22.9,21.7248229980469
"17185",22.9,21.9355411529541
"17187",22.4,20.6873435974121
"17189",22.2,20.4515247344971
"17191",23.3,22.1101570129395
"17193",23.5,25.8919048309326
"17195",21.5,21.1628913879395
"17197",18.9,18.3419246673584
"17199",22.9,21.0738353729248
"17201",22.5,21.2731552124023
"17203",22,21.4029865264893
"18001",27,22.5954666137695
"18003",26.1,21.8255023956299
"18005",24.9,21.6835308074951
"18007",26.5,21.7605419158936
"18009",26.5,25.397346496582
"18011",21.5,20.1359481811523
"18013",24.1,17.7382869720459
"18015",25,21.5000514984131
"18017",24.8,21.5023345947266
"18019",25.9,20.7347164154053
"18021",26.5,22.9162979125977
"18023",24.6,24.009204864502
"18025",27.1,27.7587432861328
"18027",27.2,23.0500679016113
"18029",25.1,20.5295848846436
"18031",26,23.08957862854
"18033",26.5,21.764181137085
"18035",29.3,24.0199966430664
"18037",23.4,20.7074165344238
"18039",25.2,21.919828414917
"18041",27.1,23.7546367645264
"18043",25.2,20.4287548065186
"18045",26,23.6947040557861
"18047",25.3,20.6792507171631
"18049",25.5,23.5006008148193
"18051",26.5,22.0091686248779
"18053",27.7,24.8759250640869
"18055",26.3,23.3438510894775
"18057",22.5,19.6740951538086
"18059",24.4,21.2335433959961
"18061",24.8,19.2347793579102
"18063",21.3,20.6940479278564
"18065",26.8,21.2366352081299
"18067",25.3,21.5172920227051
"18069",25.8,20.5734767913818
"18071",25.5,20.5183944702148
"18073",24.8,21.6731109619141
"18075",26.5,23.8231945037842
"18077",26.4,24.3640975952148
"18079",27,24.7102146148682
"18081",25.3,21.2119731903076
"18083",25.7,21.9333801269531
"18085",25.2,21.4329509735107
"18087",27.2,24.0170955657959
"18089",20.3,19.9444980621338
"18091",24.5,19.5100479125977
"18093",24.8,20.7215423583984
"18095",26.8,20.4955406188965
"18097",25.5,20.3908424377441
"18099",25.8,22.8629550933838
"18101",25.7,26.47265625
"18103",26.1,22.873929977417
"18105",27.1,24.2562522888184
"18107",26,22.3214111328125
"18109",25.4,21.4392852783203
"18111",24.8,21.4948043823242
"18113",24.5,21.5340538024902
"18115",25,17.8546581268311
"18117",26.9,23.6266040802002
"18119",26.5,20.5940055847168
"18121",27.2,24.598575592041
"18123",25.2,21.9547061920166
"18125",25.4,20.8861904144287
"18127",23.6,21.256555557251
"18129",24.8,19.0727806091309
"18131",25.5,23.3213558197021
"18133",25.9,20.644416809082
"18135",25.8,24.5652923583984
"18137",24.9,21.9995632171631
"18139",26.6,23.6035575866699
"18141",27.2,23.0879650115967
"18143",27.3,25.2736759185791
"18145",26.9,22.8306217193604
"18147",25.8,17.6954917907715
"18149",26.4,25.4382190704346
"18151",25.4,18.6792087554932
