"county_fips","per_highChol","pred_outcome"
"18101",38.2,39.1693153381348
"18103",37.2,37.517578125
"18105",29.6,30.3516731262207
"18107",36.9,36.1041870117188
"18109",34.9,36.6822547912598
"18111",36.9,38.2045555114746
"18113",37.1,37.2910423278809
"18115",38,39.8296203613281
"18117",37.6,39.706184387207
"18119",38.3,39.2400550842285
"18121",37.3,41.0484580993652
"18123",35.9,37.104606628418
"18125",37.6,37.7340202331543
"18127",33.9,35.3278274536133
"18129",35.4,36.5610466003418
"18131",39.1,38.9813652038574
"18133",36.3,35.3500595092773
"18135",37.3,38.1284637451172
"18137",37.4,37.4724273681641
"18139",36.3,37.7037544250488
"18141",32.3,35.6701431274414
"18143",36.1,38.510570526123
"18145",36.8,37.5990943908691
"18147",37.2,36.9041442871094
"18149",36.8,38.2144432067871
"18151",35.5,37.4290237426758
"18153",36.7,38.7292442321777
"18155",38,39.8888244628906
"18157",29.5,30.7240123748779
"18159",37,37.6118469238281
"18161",36.8,38.7487030029297
"18163",35.6,36.0674591064453
"18165",38.8,38.1441192626953
"18167",36.4,35.7465934753418
"18169",36.4,37.6980400085449
"18171",38.1,38.2759437561035
"18173",35.1,35.9371528625488
"18175",36,38.4377098083496
"18177",38,39.1752815246582
"18179",35.3,37.2327003479004
"18181",36.7,38.5114288330078
"18183",35.1,38.089282989502
"19001",36.5,38.2928276062012
"19003",38,38.2004890441895
"19005",38.5,39.5229682922363
"19007",38.2,40.6004028320312
"19009",38.1,39.2400970458984
"19011",35.7,37.0892524719238
"19013",34.1,33.5549163818359
"19015",35.4,35.0171051025391
"19017",32.6,35.008472442627
"19019",35.5,37.8780364990234
"19021",38.7,36.9537773132324
"19023",37.3,38.1223297119141
"19025",36.3,37.8872032165527
"19027",36.1,35.634521484375
"19029",36.6,38.8845367431641
"19031",36.3,37.4155311584473
"19033",37.6,37.3638153076172
"19035",37.2,38.8479881286621
"19037",37.2,38.0937995910645
"19039",36.1,36.9608154296875
"19041",36.8,37.3380889892578
"19043",39.2,40.3932952880859
"19045",35.8,36.5291061401367
"19047",36.4,38.790283203125
"19049",31.4,33.1553230285645
"19051",37.6,37.6821327209473
"19053",35.6,38.200366973877
"19055",36.7,37.2774696350098
"19057",35.3,35.2561492919922
"19059",37.3,39.2638816833496
"19061",34.3,33.7785186767578
"19063",37.1,38.1988220214844
"19065",37,37.5951271057129
"19067",34.3,37.1696281433105
"19069",35.9,38.7062377929688
"19071",38,37.4672050476074
"19073",37.9,38.4909400939941
"19075",35,36.0055503845215
"19077",36.8,37.4553489685059
"19079",35.8,37.1911849975586
"19081",37.8,39.558479309082
"19083",37.6,38.9073486328125
"19085",37.2,36.8234519958496
"19087",35.5,35.1395263671875
"19089",35.3,38.7688293457031
"19091",37.6,37.408821105957
"19093",36.9,38.3733558654785
"19095",35,36.61767578125
"19097",36.8,37.9723167419434
"19099",36.2,36.7055778503418
"19101",36.2,36.5873222351074
