"county_fips","per_obesity","pred_outcome"
"17179",36.3,34.5429229736328
"17181",39.8,36.5050659179688
"17183",43.8,39.7378768920898
"17185",39.8,37.7019462585449
"17187",37,35.7965698242188
"17189",36.8,37.0866088867188
"17191",39.9,38.2851676940918
"17193",39.2,40.4628944396973
"17195",36.2,37.7240829467773
"17197",38,32.2057228088379
"17199",40.1,35.9982261657715
"17201",42,36.4848403930664
"17203",37.3,29.2766857147217
"18001",41.7,38.0486259460449
"18003",39.4,33.8602600097656
"18005",38.9,31.6477642059326
"18007",42.4,37.4528274536133
"18009",44.3,40.8987159729004
"18011",32.9,31.8489952087402
"18013",36.1,35.8779335021973
"18015",41.6,36.9283294677734
"18017",47.4,38.910701751709
"18019",43.9,36.1313209533691
"18021",43.3,40.4226379394531
"18023",40.2,37.1048774719238
"18025",43.6,41.3072776794434
"18027",41.4,37.3384552001953
"18029",35.8,36.6679992675781
"18031",37.6,37.749641418457
"18033",43.7,38.2074012756348
"18035",36.6,37.9284744262695
"18037",40,36.5625114440918
"18039",43.8,38.6754684448242
"18041",44.9,39.1714859008789
"18043",37.6,35.1879119873047
"18045",42.6,40.6443748474121
"18047",40.8,38.843017578125
"18049",41.7,38.2132911682129
"18051",39.4,37.8985404968262
"18053",41.1,38.9422988891602
"18055",40.7,39.2497520446777
"18057",32.5,28.4129467010498
"18059",39.9,32.4674263000488
"18061",42.7,36.2665596008301
"18063",36.4,34.2331466674805
"18065",43.7,37.9866714477539
"18067",36.5,39.9832611083984
"18069",39.9,38.302864074707
"18071",39.6,35.1603813171387
"18073",40.2,37.7540092468262
"18075",43.6,38.54248046875
"18077",36.6,35.7659683227539
"18079",41.2,38.2693481445312
"18081",38.8,33.8959045410156
"18083",36.8,37.6645545959473
"18085",38.7,35.7068672180176
"18087",39.6,35.4689903259277
"18089",39.9,38.2596206665039
"18091",37,37.5437316894531
"18093",42,39.6808395385742
"18095",36.4,37.6505355834961
"18097",38.3,34.5036582946777
"18099",43.2,37.1439094543457
"18101",39.1,40.6368560791016
"18103",44.3,38.5022735595703
"18105",32.5,29.9140186309814
"18107",39.2,38.3955268859863
"18109",37.8,38.0691757202148
"18111",43.5,38.577320098877
"18113",39.6,36.1636161804199
"18115",39.5,37.46337890625
"18117",39.7,37.8015899658203
"18119",41.7,38.5886192321777
"18121",42.3,38.8684692382812
"18123",37.6,38.8011474609375
"18125",37.9,37.5791778564453
"18127",39.9,34.7796401977539
"18129",40.4,35.8490104675293
"18131",38.7,38.453067779541
"18133",38.4,36.3933448791504
"18135",38.7,39.0737037658691
"18137",36.2,37.4008865356445
"18139",39.1,38.9071235656738
"18141",35.3,34.6557464599609
"18143",42.3,41.0784873962402
"18145",41.2,38.5217933654785
