"county_fips","per_arthritis","pred_outcome"
"08101",29.8,28.2126178741455
"08103",27.1,27.1456546783447
"08105",25.7,29.2670307159424
"08107",30.1,25.5145568847656
"08109",33.2,33.0332489013672
"08111",27.6,30.0653991699219
"08113",25.8,26.0577659606934
"08115",35.5,31.722526550293
"08117",22.3,23.3933696746826
"08119",30.3,30.6630535125732
"08121",28.6,29.589111328125
"08123",23.4,23.5404090881348
"08125",27.7,28.1400928497314
"10001",28.7,30.3422241210938
"10003",28.2,26.0524024963379
"10005",36.1,33.2802429199219
"11001",17.4,18.8969821929932
"12001",23,23.9842071533203
"12003",25,26.0404357910156
"12005",26.8,26.870304107666
"12007",31.5,31.571891784668
"12009",31.4,29.6273727416992
"12011",26.2,24.5628242492676
"12013",32.8,29.8318347930908
"12015",38.7,35.6514511108398
"12017",36.5,34.9943237304688
"12019",30.4,26.2906894683838
"12021",30.8,32.4099884033203
"12023",30.9,30.3502750396729
"12027",30.9,31.3088531494141
"12029",34.6,30.6066703796387
"12031",24.9,23.9104804992676
"12033",29.2,26.9813709259033
"12035",34.8,34.1381988525391
"12037",33.2,31.2410011291504
"12039",28.1,32.7867164611816
"12041",31.7,29.4792861938477
"12043",33.1,34.324390411377
"12045",30.4,31.1805515289307
"12047",31.9,32.8223724365234
"12049",28.9,31.6068782806396
"12051",28.9,25.8249206542969
"12053",33.4,31.5254173278809
"12055",36.3,35.7259216308594
"12057",23.4,22.6232795715332
"12059",32.5,29.7541942596436
"12061",34.2,34.6455955505371
"12063",34.5,32.7467384338379
"12065",32.3,34.8968353271484
"12067",32.5,30.5264358520508
"12069",31.9,31.8831481933594
"12071",32.4,31.6064052581787
"12073",22.1,23.4799194335938
"12075",33.4,34.2141532897949
"12077",28.1,28.025899887085
"12079",32.9,34.8778686523438
"12081",34.2,32.1031303405762
"12083",37.7,34.1762275695801
"12085",34.2,32.9529495239258
"12086",25,25.2973861694336
"12087",28.5,27.7833728790283
"12089",29.8,31.2968788146973
"12091",25.8,26.0555515289307
"12093",31.3,27.9577369689941
"12095",22.6,19.1965351104736
"12097",23.7,23.8882522583008
"12099",29.5,29.0353584289551
"12101",29,29.0100479125977
"12103",31.1,30.7258071899414
"12105",29,29.5584468841553
"12107",35.9,34.213939666748
"12109",24.8,28.2189903259277
"12111",32.7,29.5785274505615
"12113",28.4,26.4787979125977
"12115",36.7,34.9136848449707
"12117",26.4,25.2273960113525
"12119",39.2,35.3494644165039
"12121",34.3,30.4258995056152
"12123",32.6,32.3219375610352
"12125",27.5,27.4166622161865
"12127",31.1,30.7102298736572
"12129",28.2,26.5777454376221
"12131",30,29.2156810760498
"12133",29.8,30.4369621276855
"13001",37.1,33.4709854125977
"13003",29.3,29.6259212493896
"13005",31.4,31.5959568023682
"13007",36.8,33.8917770385742
"13009",27.6,27.8405094146729
"13011",29.1,28.2430076599121
"13013",25.6,23.5863914489746
"13015",27.1,25.2054233551025
"13017",35.5,31.5148086547852
"13019",31,29.3932628631592
"13021",29.4,30.2997531890869
"13023",29.8,31.873046875
"13025",31.8,31.683614730835
"13027",34.8,33.6617851257324
"13029",24.4,23.9121608734131
"13031",25.3,24.3749523162842
"13033",30,31.8800010681152
"13035",27,29.3395900726318
"13037",29.4,30.7276649475098
"13039",27.9,26.1060543060303
"13043",32.9,30.9836273193359
"13045",28.8,27.8654880523682
"13047",30.2,28.8060169219971
"13049",30.6,29.420431137085
"13051",24.7,26.0486450195312
"13053",15.1,17.3446750640869
"13055",34,32.8742065429688
"13057",29.2,25.0961875915527
"13059",23.3,21.1614246368408
"13061",40,37.338981628418
"13063",25.9,24.4381141662598
"13065",32.9,30.9816970825195
"13067",22.8,19.6824512481689
"13069",29.4,29.4133071899414
"13071",29.1,28.7844276428223
"13073",27.3,25.9745388031006
"13075",30.8,29.8183288574219
"13077",26.9,26.4071807861328
"13079",32,31.4963264465332
"13081",36.2,31.5620536804199
"13083",28.8,30.3958187103271
"13085",27.9,29.3553485870361
"13087",30.1,30.7275238037109
"13089",22.7,19.8696117401123
"13091",34.1,31.6267051696777
"13093",35.3,32.5278816223145
"13095",29.8,31.4837818145752
"13097",25.6,24.5760650634766
"13099",34.2,33.0090789794922
"13101",30.3,24.8707675933838
"13103",25,25.3509731292725
"13105",33.1,33.894416809082
"13107",31.5,32.023853302002
"13109",31.5,30.5207576751709
"13111",37.7,32.7985954284668
"13113",26.9,25.4697017669678
"13115",29.8,28.3766765594482
"13117",24.2,21.7810573577881
"13119",31.8,31.4628314971924
"13121",20.4,19.2378444671631
"13123",32.9,33.7713432312012
"13125",36.1,30.75390625
"13127",29.7,30.1408023834229
"13129",30.1,26.0968494415283
"13131",31.3,30.3386268615723
"13133",35.5,33.757755279541
"13135",22.8,20.6847667694092
"13137",27.7,29.3736419677734
"13139",29.1,25.5649585723877
"13141",38.6,36.4259834289551
"13143",27,29.9196186065674
"13145",30.9,29.4787559509277
"13147",32.1,31.7899131774902
"13149",30.4,31.5374946594238
"13151",24.5,24.4150581359863
"13153",28,25.9290828704834
"13155",34.5,29.5791835784912
"13157",29.4,26.6727180480957
"13159",31.5,30.276927947998
"13161",31,29.9311199188232
"13163",33.1,32.7717514038086
"13165",33.7,34.8215255737305
"13167",33.1,33.2926216125488
"13169",32.4,31.2982311248779
"13171",29.9,30.4827976226807
"13173",30.4,29.3667850494385
"13175",33.3,32.1020965576172
"13177",25.4,25.6568126678467
"13179",22.5,22.8215980529785
"13181",34.5,35.2431449890137
"13183",25.3,25.1131286621094
"13185",24.7,25.5226821899414
"13187",27.3,29.4522018432617
"13189",31.4,31.5615558624268
"13191",37.8,35.9157791137695
"13193",33.9,31.4464492797852
"13195",30.2,30.8537521362305
"13197",32.7,30.0446872711182
"13199",34.1,34.0139122009277
"13201",35.6,31.3206310272217
"13205",34.3,32.8717041015625
"13207",31.2,29.2102947235107
"13209",31.2,29.5298938751221
"13211",30.8,29.9140357971191
"13213",32.7,28.5681076049805
"13215",30.7,27.5839653015137
"13217",27.5,26.8446769714355
"13219",26.4,24.7922096252441
"13221",32,29.4067115783691
"13223",26.6,25.2211151123047
"13225",33.9,30.748872756958
"13227",33.5,30.7838153839111
"13229",32.5,29.8269271850586
"13231",28,28.4180088043213
"13233",29.4,29.5631008148193
"13235",33,36.9498825073242
"13237",34.7,34.520622253418
"13239",42.3,35.4712066650391
"13241",37.4,33.7117080688477
"13243",42,36.8777046203613
"13245",27.8,29.6786403656006
"13247",30.2,26.2031669616699
"13249",32.1,27.5763683319092
"13251",34.5,34.3173713684082
"13253",34.6,34.7347984313965
"13255",30.8,32.138427734375
"13257",32.2,29.8951740264893
"13259",24,25.4633350372314
"13261",32.5,30.2380657196045
"13263",37.4,36.2247772216797
"13265",34.7,35.9679298400879
"13267",28,27.7732601165771
