"county_fips","per_diabetes","pred_outcome"
"16043",10.5,11.3709791666667
"16045",11.5,12.1268958333333
"16047",13,14.3302083333334
"16049",12.8,13.6114583333333
"16051",9.1,9.99483333333332
"16053",12.6,13.21675
"16055",9.9,10.7982708333333
"16057",7.8,8.57958333333335
"16059",12.7,12.7871875
"16061",15.1,14.4507708333333
"16063",11.5,12.9615833333333
"16065",4.9,9.15075000000003
"16067",12.3,13.158625
"16069",10.8,11.1360625
"16071",10.5,11.3975208333334
"16073",13.4,13.8508958333333
"16075",11.8,11.5795208333333
"16077",12.1,12.9788125
"16079",13.5,14.0839166666667
"16081",9.2,8.64693749999999
"16083",11,11.3655416666666
"16085",13.1,10.9002291666666
"16087",14.5,13.6665416666667
"17001",12,11.1967083333333
"17003",19,16.8421041666667
"17005",11.6,11.473625
"17007",12.2,11.146625
"17009",11.7,11.6295
"17011",13.2,12.1309166666667
"17013",11.9,11.6624791666667
"17015",13.3,12.52475
"17017",13.4,12.0705416666667
"17019",9.6,9.07260416666668
"17021",12.3,11.8223333333333
"17023",12,10.6493125
"17025",13.9,13.2728958333333
"17027",11.3,10.1770416666667
"17029",11.4,11.44475
"17031",11.8,11.2614791666667
"17033",12.1,11.7395416666667
"17035",11.9,11.4631458333334
"17037",10.3,10.361875
"17039",12.2,10.8394375
"17041",11.7,11.9001666666666
"17043",10,9.42775
"17045",13.6,12.4156875
"17047",14.1,14.6430416666667
"17049",11.3,10.5575208333333
"17051",12.7,12.8689166666667
"17053",12.4,11.8348125
"17055",13.9,13.10875
"17057",13,11.8222916666667
"17059",14.6,13.8922916666667
"17061",13.2,12.2865625
"17063",10.3,9.46818749999999
"17065",13.9,12.2924166666667
"17067",13.2,11.9555
"17069",14.7,13.7477291666666
"17071",14.1,11.9909791666667
"17073",11.9,10.9920833333333
"17075",13.9,12.8394583333333
"17077",11.6,10.69875
"17079",12,10.8222291666667
"17081",13,12.4648333333334
"17083",11.7,11.0988333333333
"17085",13.2,11.6996458333334
"17087",12.9,13.5331666666667
"17089",11.5,10.3052291666667
"17091",13,11.9619375
"17093",9.4,9.26556250000001
"17095",13.5,12.6996458333333
"17097",11.2,9.46147916666667
"17099",12.4,12.0600208333333
"17101",12.8,12.3801458333333
"17103",12.8,11.6978125
"17105",12.2,11.3806666666667
"17107",11.6,11.7130416666667
"17109",11.4,10.8605833333333
"17111",10.5,9.37566666666666
"17113",9.5,8.9828125
"17115",13.3,12.56675
"17117",12.8,12.322375
"17119",11.2,10.6101041666667
"17121",13.3,13.0670416666667
"17123",13,12.0327708333333
"17125",13.3,12.8881458333333
"17127",14.1,13.5812291666667
"17129",11.7,10.7309166666667
"17131",12.4,11.3488958333333
"17133",10.1,9.09252083333333
"17135",12.6,12.032625
"17137",12.6,11.644625
"17139",11.6,11.7068958333333
"17141",12.2,10.8840833333333
"17143",12.6,11.2256666666667
"17145",13.2,12.9441354166667
"17147",10.9,9.92856249999999
"17149",13.3,12.6922083333333
"17151",14.9,13.1763541666667
"17153",18.4,17.5236875
"17155",12.1,11.73475
"17157",12.9,12.2247916666667
"17159",12.5,11.869875
"17161",13.1,12.4815208333333
"17163",13.1,11.9456041666667
"17165",13.5,12.9545
"17167",11.9,10.7728958333333
"17169",14.4,13.7396666666666
"17171",12.3,11.2651041666667
"17173",13,12.1152916666666
"17175",12.7,12.1095625
"17177",13.9,12.757
"17179",11.2,10.5131666666667
"17181",14.1,13.028875
"17183",14.4,13.1231458333333
"17185",13.3,12.3301041666667
"17187",12.3,11.7853958333334
"17189",11.7,10.7354375
"17191",13.6,13.2492291666667
"17193",14.5,14.1826875
"17195",13,11.9666458333333
