"county_fips","per_smoking","pred_outcome"
"13129",20.2,18.7363541666667
"13131",19,21.1905208333334
"13133",13.8,14.1175833333333
"13135",11.9,12.2813958333333
"13137",16.9,17.5457708333333
"13139",17,16.3125625
"13141",21.3,24.4237083333334
"13143",18.5,18.660875
"13145",14.7,13.7912499999999
"13147",15.5,17.0820625
"13149",19.1,20.7394791666667
"13151",13,14.5588333333334
"13153",13.7,14.3005833333334
"13155",19.1,21.5839791666667
"13157",16.9,15.5208958333333
"13159",18.4,18.1384583333334
"13161",22.3,22.0720000000001
"13163",22.6,21.6910208333333
"13165",23,24.3668958333333
"13167",22.5,23.2162083333333
"13169",17.5,19.4019791666667
"13171",17,18.2865833333333
"13173",21.3,21.386125
"13175",18.9,20.6689375
"13177",15.2,14.2943333333333
"13179",15.7,17.6801041666666
"13181",16,19.5193125
"13183",18.3,19.1216041666667
"13185",16.4,17.8890833333333
"13187",13.6,16.0830833333333
"13189",16.4,19.665125
"13191",18.6,19.5762291666667
"13193",25.7,24.6402708333333
"13195",18.7,19.7839166666667
"13197",19.1,19.2810833333334
"13199",19.1,21.0770625
"13201",20.4,19.3072083333333
"13205",20.8,24.5072083333333
"13207",16,16.4205833333333
"13209",20.7,19.04575
"13211",13.3,14.6223541666667
"13213",18.2,20.4942291666667
"13215",17,17.7358333333333
"13217",16.5,17.4182916666667
"13219",11.9,11.0422291666667
"13221",17.2,16.5402708333334
"13223",15.4,15.0212916666667
"13225",16.1,19.3596666666666
"13227",14.4,16.2862708333333
"13229",17,19.8745
"13231",14.6,16.716
"13233",18.4,20.1497916666666
"13235",19.4,20.9127708333334
"13237",16.6,16.3910833333333
"13239",18.2,19.1429791666666
"13241",15.7,14.4745
"13243",23.7,23.6579583333333
"13245",17.7,19.3118958333333
"13247",15.3,15.4571458333333
"13249",16.6,18.8419791666667
"13251",20,20.750375
"13253",17.9,20.6879166666667
"13255",18.3,19.536
"13257",17.2,18.2547708333333
"13259",20.8,22.6121041666667
"13261",17.1,19.2444375
"13263",19.2,20.4134375000001
"13265",18.8,20.2940625
"13267",20.1,21.9281666666667
"13269",22.4,22.2027083333333
"13271",21.7,25.0897083333334
"13273",21.3,24.0414583333334
"13275",16.7,18.0263958333333
"13277",17.4,19.6297708333334
"13279",16.4,20.5046458333334
"13281",12.4,14.1210208333333
"13283",21,24.1654583333333
"13285",16.4,19.2331666666667
"13287",21.3,22.6649583333333
"13289",18,20.6285625
"13291",16.4,14.7312083333333
"13293",19.5,20.9812916666666
"13295",19.4,18.5400416666666
"13297",17.3,17.0220833333333
"13299",20.4,20.4937916666666
"13301",19.3,21.7681458333333
"13303",19.6,19.9584166666666
"13305",21,21.1264166666666
"13307",19.3,25.1241666666667
"13309",24.4,24.0602083333333
"13311",14.1,16.719
"13313",18.3,17.1372083333333
"13315",19.5,22.1323125
"13317",18.4,19.3253958333334
"13319",20.2,21.2931874999999
"13321",18.1,21.4283958333333
"16001",11.6,12.1379375
"16003",15,16.6119791666667
"16005",13.6,14.9006666666667
"16007",12.9,16.2800833333333
"16009",16.4,17.252375
"16011",14.2,17.5854583333334
"16013",10,12.049375
"16015",13,14.837125
"16017",13.7,15.4544583333333
"16019",12.8,14.8043125
"16021",14.7,19.128375
"16023",15.9,20.8905208333334
"16025",12.3,15.4790416666667
"16027",14.4,16.0997708333334
"16029",13,17.8347708333334
"16031",13.5,16.7783125
"16033",14.3,17.1839166666667
"16035",13.8,16.52325
"16037",13,13.7445208333333
"16039",15,16.8614583333334
"16041",16.5,17.1419583333333
"16043",13.6,16.244
"16045",13.1,16.802875
"16047",16.5,17.5066458333333
"16049",16.1,15.6907916666666
"16051",15.5,15.6137291666667
"16053",15.7,18.4675208333333
"16055",12.9,15.6253125
"16057",9.7,12.8317083333333
"16059",13.4,15.7845416666667
"16061",16.5,17.8363541666667
"16063",15.7,19.5520833333333
"16065",11.4,14.1596041666667
"16067",15.6,18.6084583333333
"16069",13,15.690875
"16071",12.4,16.9500416666667
"16073",15.6,18.2076666666666
"16075",16.6,17.35675
"16077",14.7,18.2404375
"16079",19.9,19.9889166666667
"16081",11.7,12.2986458333333
"16083",12.9,16.6694166666667
"16085",15.4,13.7344583333333
"16087",13.8,18.3656458333334
"17001",15.8,16.141375
"17003",21,22.3723541666667
"17005",20.4,18.49875
"17007",17.2,15.4854375
"17009",19.4,19.5539791666666
"17011",18.7,17.3796041666667
"17013",14,16.0895416666667
"17015",14.8,17.4723541666667
"17017",17,18.1364583333333
"17019",13.6,12.8911875
"17021",17.2,18.5853749999999
"17023",14.8,16.2279791666666
"17025",18.6,20.8621458333334
"17027",15.2,16.0846875
"17029",16.4,17.4312083333333
"17031",12.2,12.9225
"17033",17.2,17.4460208333333
"17035",15.8,17.0191875
"17037",13,15.0082291666667
"17039",16.1,16.693625
"17041",18.3,16.6587916666667
"17043",9.4,10.3397083333334
"17045",17.5,17.9942291666667
"17047",15.8,19.9788541666667
"17049",13.3,16.304
"17051",16.1,20.0245
"17053",16.7,17.9861666666666
"17055",20.1,20.6295625
"17057",18.5,18.4841041666666
"17059",19.5,22.5491249999999
"17061",18.5,18.834125
"17063",13.5,15.2787916666667
"17065",17.3,18.7397291666667
"17067",14.1,16.3867708333333
"17069",19.2,18.225125
"17071",15.6,15.9217083333334
"17073",13.9,16.0926458333333
"17075",16.7,17.8688125
"17077",16.5,15.2389583333333
"17079",14.3,16.2943541666666
"17081",17.6,18.6037916666666
"17083",16.3,16.1109791666666
"17085",13.3,14.3824583333333
"17087",16.6,20.4160208333333
"17089",12,12.0789583333333
"17091",16.2,18.3588125
"17093",11.4,12.4003125
"17095",17.4,18.0904583333333
"17097",12.9,10.8589166666667
"17099",16.1,19.1442916666666
"17101",20.8,19.4839166666666
"17103",17.8,17.7400625
"17105",17,17.4522291666666
"17107",17.4,17.4642083333333
"17109",16.1,16.6660416666667
"17111",13.5,13.0333541666667
"17113",13.5,12.9395
"17115",17.2,18.0559166666667
"17117",18.1,18.9620625
"17119",13.8,16.0199166666667
"17121",18.8,20.2483333333333
"17123",17.6,17.38825
"17125",15.8,18.5213958333333
"17127",17.9,19.5995
"17129",15.4,15.3382291666667
"17131",15.6,17.0564791666666
"17133",12.3,13.20825
"17135",18.1,18.61675
"17137",17.3,17.4820208333333
"17139",15.9,16.4394791666666
"17141",17.9,15.8492708333333
"17143",15.5,15.8059166666666
"17145",20.8,20.2218125000001
"17147",13.7,14.3812708333333
"17149",17.6,18.5305208333333
"17151",16.7,19.4385208333334
"17153",19.9,22.6186875
"17155",14.2,15.6615208333333
"17157",17.6,19.5364375
"17159",15.4,18.8571458333333
"17161",13.7,16.84725
"17163",15.6,16.0741041666667
