"county_fips","per_diabet","pred_outcome"
"37045",13.6,13.4641666666667
"37047",15.6,16.4117541666667
"37049",12.5,12.6775833333334
"37051",12.2,12.4708208333333
"37053",10.7,10.8480458333334
"37055",11.2,11.1790125
"37057",12.7,12.7841833333334
"37059",12.1,12.0971208333333
"37061",15.5,14.9989291666667
"37063",10.5,10.9232416666666
"37065",17.9,18.0569416666667
"37067",12.4,12.18635
"37069",12.8,12.8848375
"37071",12.3,12.3234083333333
"37073",15.8,15.4723125
"37075",13.1,13.5410291666667
"37077",13.6,13.5430916666667
"37079",15.9,16.4184916666666
"37081",12.2,11.2556958333333
"37083",19.4,18.5281125
"37085",11.8,11.9959833333333
"37087",12.4,12.708775
"37089",12.5,12.2315708333333
"37091",18.9,18.3052375
"37093",13.3,13.4461541666667
"37095",17,17.0925541666666
"37097",10.7,11.2450083333334
"37099",12.1,12.5668666666667
"37101",11.6,11.8391875
"37103",17,16.1856083333333
"37105",13.5,13.160125
"37107",17.8,17.6318208333333
"37109",11.5,11.7175
"37111",13,12.6910541666667
"37113",14.2,14.4465541666667
"37115",11.6,12.38825
"37117",17.8,17.7964875
"37119",10.1,11.1719166666667
"37121",12.8,12.6535125
"37123",15.1,14.035325
"37125",11.5,11.7303583333333
"37127",15,14.5353625
"37129",10.6,10.9905291666666
"37131",20.3,17.9791
"37133",8.6,10.5152291666666
"37135",9.3,9.67487499999999
"37137",15.2,13.3142416666667
"37139",13,12.4905458333333
"37141",11.8,12.47065
"37143",15.3,15.1329958333333
"37145",14.9,15.2331041666667
"37147",12,12.0642458333333
"37149",14.1,12.5846041666667
"37151",13.2,13.0473291666667
"37153",16.4,16.5335541666667
"37155",18.4,18.1426916666666
"37157",14.5,14.650825
"37159",12.7,12.8854583333334
"37161",14.4,13.5891916666667
"37163",15.6,16.7446833333333
"37165",17.4,18.3569291666666
"37167",12.7,12.58935
"37169",13.2,12.6892666666667
"37171",13.7,13.3361875
"37173",15.2,13.9690541666667
"37175",12.9,12.4977666666667
"37177",17.5,17.4235833333333
"37179",10.5,10.4860041666667
"37181",16.8,17.2189666666667
"37183",9.5,9.27901666666663
"37185",20,18.5309375
"37187",20.6,18.1858083333333
"37189",9.8,11.2793666666667
"37191",14.2,14.0354041666667
"37193",13.9,13.5839875
"37195",16.8,16.3760083333333
"37197",13.3,12.6987166666667
"37199",13.7,12.7712875
"38001",14.1,12.7503875
"38003",11.5,10.8624666666667
"38005",15.4,13.9967041666667
"38007",12.1,12.342975
"38009",11.9,11.9073375
"38011",11.4,11.6765291666667
"38013",11.1,11.1593458333333
"38015",9.3,9.37655416666667
"38017",7.9,8.31218333333331
"38019",11.8,11.772625
"38021",11.2,10.6730791666667
"38023",12.6,11.9330916666667
"38025",11.5,10.9938083333334
"38027",13.5,11.9852666666667
"38029",13.5,12.0842041666667
"38031",11.8,11.3814583333333
"38033",13.7,12.8275333333333
"38035",9.1,8.73622083333333
"38037",15.2,12.2404583333333
"38039",12.3,11.9433333333333
"38041",11.7,12.1146833333333
"38043",12.8,11.9261208333333
"38045",12.5,12.06445
"38047",13.2,11.9013625
"38049",11.9,11.4672166666667
"38051",14.4,12.6729041666667
"38053",9.6,10.3869333333333
"38055",12.1,11.9248708333333
"38057",12.2,11.5429916666667
"38059",9.6,9.64482916666666
"38061",12.8,11.4599083333333
"38063",12.4,11.7157416666667
"38065",11.7,11.7006791666667
"38067",12.8,12.1126541666667
"38069",12.1,11.7155208333333
"38071",12.3,11.1912541666666
"38073",12.1,10.9712375
"38075",11.1,11.0685916666667
"38077",10.5,10.8154833333333
"38079",17.9,16.8711125
"38081",11.8,10.6843791666667
"38083",13.9,12.1135625
"38085",20.2,18.1352416666667
"38087",14.6,11.6832916666667
"38089",9.5,9.00553333333334
"38091",12.7,11.683825
"38093",10.9,10.5906708333333
"38095",15,12.0784041666667
"38097",10.5,10.7249458333333
"38099",12.4,11.5417625
"38101",8.8,8.69394583333333
"38103",13.8,12.2742125
"38105",8.9,8.77330833333332
"39001",15.7,14.1058625
"39003",14.5,13.132625
"39005",13.9,13.052825
"39007",16.2,14.5536041666667
"39009",11.5,11.82355
"39011",12.2,11.9888
"39013",14.5,14.076175
"39015",14.5,13.4889166666667
"39017",12.5,11.3329208333334
"39019",14.9,13.8066416666667
"39021",12.7,12.3765458333333
"39023",15,13.5771625
"39025",12.6,11.5634375
"39027",13.5,12.9401541666667
"39029",15.2,14.3378916666667
"39031",15.3,14.6307958333333
"39033",14.6,13.4047666666667
"39035",13.4,12.5775541666667
"39037",14.3,12.8566083333333
"39039",13.3,12.3413
"39041",10.1,10.2803666666667
"39043",14.4,12.8500041666667
"39045",12.2,11.546875
"39047",14.3,13.7786541666666
"39049",11.8,10.9032291666667
"39051",13.3,12.4027875
"39053",15.3,14.2019166666667
"39055",12.4,11.5091791666667
"39057",11.2,11.526775
"39059",14.8,14.5659125
"39061",13.2,12.0915958333334
"39063",12.5,12.0793208333334
"39065",12.9,12.6869958333333
"39067",15.6,14.8815166666667
"39069",13.1,12.62095
"39071",14.7,13.5534958333333
"39073",15.7,14.6032583333333
"39075",12.7,12.3554541666667
"39077",13.5,12.7584291666667
"39079",14.9,13.9087625
"39081",15.1,13.75105
"39083",12.6,12.5370416666667
"39085",12.9,11.7971416666667
"39087",15.1,13.5553666666667
"39089",12.9,12.03265
"39091",14,12.701825
"39093",14.2,12.5714125
"39095",14,12.5075875
"39097",12.4,12.2482916666667
"39099",14.8,13.2273416666667
"39101",14.8,13.9607583333334
"39103",11.9,10.8528666666667
"39105",17.3,16.0270541666666
"39107",12.1,11.4600916666667
"39109",12.7,12.083375
"39111",16.1,15.854975
"39113",14.5,12.932625
"39115",16,14.3704458333334
"39117",13.8,12.9804666666667
"39119",14.4,13.6306458333333
"39121",18,14.7258458333334
"39123",13.8,12.8366958333333
"39125",14.1,12.8290708333333
"39127",14.3,14.1859041666667
"39129",12.6,12.2897541666667
"39131",16.2,13.995
"39133",11.8,11.8678541666667
"39135",13.4,12.656675
"39137",12.3,11.4597833333334
"39139",14.5,13.8326208333334
"39141",15,13.3670291666667
"39143",14.4,13.1963875
"39145",15.3,13.7973541666667
"39147",13.2,12.5960208333333
"39149",13.3,12.3137458333333
"39151",13.7,12.8778333333333
"39153",13.7,12.3161875
"39155",15.5,14.3712916666667
"39157",13.6,13.48455
"39159",10.2,9.60635833333333
"39161",13.2,12.5127208333333
"39163",15.4,14.629625
"39165",11,10.5492875
"39167",13.8,13.9156625
"39169",12.9,12.4259125
"39171",14.4,12.8115083333333
"39173",10.7,10.1167625
"39175",13,12.5372583333334
"40001",17.5,16.7805
